x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.0519583754877876	0.104842393787117	1950	1	0.0454545454545455	0.104842393787117	0.0454545454545452	0.0584622055210301
0.0664113311172138	0.191640018273184	1951	1	0.0454545454545455	0.191640018273184	0.0599075010839714	0.0729151611504563
0.08086428674664	0.113978985838282	1952	1	0.0454545454545455	0.113978985838282	0.0743604567133976	0.0873681167798825
0.0953172423760662	0.200776610324349	1953	1	0.0454545454545455	0.200776610324349	0.0888134123428238	0.101821072409309
0.109770198005492	0.246459570580174	1954	1	0.0454545454545455	0.246459570580174	0.10326636797225	0.116274028038735
0.124223153634919	0.342393787117405	1955	1	0.0454545454545455	0.342393787117405	0.117719323601676	0.130726983668161
0.138676109264345	0.228186386477844	1956	1	0.0454545454545455	0.228186386477844	0.132172279231102	0.145179939297587
0.153129064893771	0.479442667884879	1957	1	0.0454545454545455	0.479442667884879	0.146625234860529	0.159632894927013
0.167582020523197	0.159661946094107	1958	1	0.0454545454545455	0.159661946094107	0.161078190489955	0.17408585055644
0.182034976152623	0.278437642759251	1959	1	0.0454545454545455	0.278437642759251	0.175531146119381	0.188538806185866
0.19648793178205	0.310415714938328	1960	1	0.0454545454545455	0.310415714938328	0.189984101748807	0.202991761815292
0.210940887411476	0.260164458656921	1961	1	0.0454545454545455	0.260164458656921	0.204437057378233	0.217444717444718
0.225393843040902	0.264732754682503	1962	1	0.0454545454545455	0.264732754682503	0.21889001300766	0.231897673074145
0.239846798670328	0.141388761991777	1963	1	0.0454545454545455	0.141388761991777	0.233342968637086	0.246350628703571
0.254299754299754	0.223618090452261	1964	1	0.0454545454545455	0.223618090452261	0.247795924266512	0.260803584332997
0.268752709929181	0.310415714938328	1965	1	0.0454545454545455	0.310415714938328	0.262248879895938	0.275256539962423
0.283205665558607	0.168798538145272	1966	1	0.0454545454545455	0.168798538145272	0.276701835525364	0.289709495591849
0.297658621188033	0.205344906349932	1967	1	0.0454545454545455	0.205344906349932	0.291154791154791	0.304162451221276
0.312111576817459	0.232754682503426	1968	1	0.0454545454545455	0.232754682503426	0.305607746784217	0.318615406850702
0.326564532446886	0.159661946094107	1969	1	0.0454545454545455	0.159661946094107	0.320060702413643	0.333068362480128
0.341017488076312	0.196208314298767	1970	1	0.0454545454545455	0.196208314298767	0.334513658043069	0.347521318109554
0.355470443705738	0.182503426222019	1971	1	0.0454545454545455	0.182503426222019	0.348966613672495	0.36197427373898
0.369923399335164	0.168798538145272	1972	1	0.0454545454545455	0.168798538145272	0.363419569301922	0.376427229368407
0.38437635496459	0.251027866605756	1973	1	0.0454545454545455	0.251027866605756	0.377872524931348	0.390880184997833
0.398829310594017	0.168798538145272	1974	1	0.0454545454545455	0.168798538145272	0.392325480560774	0.405333140627259
0.413282266223443	0.1094106898127	1975	1	0.0454545454545455	0.1094106898127	0.4067784361902	0.419786096256685
0.427735221852869	0.123115577889447	1976	1	0.0454545454545455	0.123115577889447	0.421231391819627	0.434239051886111
0.442188177482295	0.214481498401096	1977	1	0.0454545454545455	0.214481498401096	0.435684347449053	0.448692007515538
0.456641133111721	0.100274097761535	1978	1	0.0454545454545455	0.100274097761535	0.450137303078479	0.463144963144964
0.471094088741148	0.209913202375514	1979	1	0.0454545454545455	0.209913202375514	0.464590258707905	0.47759791877439
0.485547044370574	0.113978985838282	1980	1	0.0454545454545455	0.113978985838282	0.479043214337331	0.492050874403816
0.5	0.305847418912746	1981	1	0.0454545454545455	0.305847418912746	0.493496169966758	0.506503830033242
0.514452955629426	0.360666971219735	1982	1	0.0454545454545455	0.360666971219735	0.507949125596184	0.520956785662669
0.528905911258852	0.3698035632709	1983	1	0.0454545454545455	0.3698035632709	0.52240208122561	0.535409741292095
0.543358866888279	0.251027866605756	1984	1	0.0454545454545455	0.251027866605756	0.536855036855036	0.549862696921521
0.557811822517705	0.168798538145272	1985	1	0.0454545454545455	0.168798538145272	0.551307992484462	0.564315652550947
0.572264778147131	0.159661946094107	1986	1	0.0454545454545455	0.159661946094107	0.565760948113889	0.578768608180373
0.586717733776557	0.100274097761535	1987	1	0.0454545454545455	0.100274097761535	0.580213903743315	0.5932215638098
0.601170689405983	0.0728643216080402	1988	1	0.0454545454545455	0.0728643216080402	0.594666859372741	0.607674519439226
0.61562364503541	0.09113750571037	1989	1	0.0454545454545455	0.09113750571037	0.609119815002167	0.622127475068652
0.630076600664836	0.159661946094107	1990	1	0.0454545454545455	0.159661946094107	0.623572770631593	0.636580430698078
0.644529556294262	0.232754682503426	1991	1	0.0454545454545455	0.232754682503426	0.63802572626102	0.651033386327505
0.658982511923688	0.209913202375514	1992	1	0.0454545454545455	0.209913202375514	0.652478681890446	0.665486341956931
0.673435467553114	0.269301050708086	1993	1	0.0454545454545455	0.269301050708086	0.666931637519872	0.679939297586357
0.687888423182541	0.177935130196437	1994	1	0.0454545454545455	0.177935130196437	0.681384593149298	0.694392253215783
0.702341378811967	0.301279122887163	1995	1	0.0454545454545455	0.301279122887163	0.695837548778724	0.708845208845209
0.716794334441393	0.273869346733668	1996	1	0.0454545454545455	0.273869346733668	0.710290504408151	0.723298164474636
0.731247290070819	0.305847418912746	1997	1	0.0454545454545455	0.305847418912746	0.724743460037577	0.737751120104062
0.745700245700246	0.433759707629054	1998	1	0.0454545454545455	0.433759707629054	0.739196415667003	0.752204075733488
0.760153201329672	0.698720877112837	1999	1	0.0454545454545455	0.698720877112837	0.753649371296429	0.766657031362914
0.774606156959098	0.246459570580174	2000	1	0.0454545454545455	0.246459570580174	0.768102326925855	0.78110998699234
0.789059112588524	0.324120603015075	2001	1	0.0454545454545455	0.324120603015075	0.782555282555282	0.795562942621767
0.80351206821795	0.12768387391503	2002	1	0.0454545454545455	0.12768387391503	0.797008238184708	0.810015898251193
0.817965023847377	0.415486523526725	2003	1	0.0454545454545455	0.415486523526725	0.811461193814134	0.824468853880619
0.832417979476803	0.328688899040658	2004	1	0.0454545454545455	0.328688899040658	0.82591414944356	0.838921809510045
0.846870935106229	0.168798538145272	2005	1	0.0454545454545455	0.168798538145272	0.840367105072987	0.853374765139471
0.861323890735655	0.182503426222019	2006	1	0.0454545454545455	0.182503426222019	0.854820060702413	0.867827720768898
0.875776846365081	0.273869346733668	2007	1	0.0454545454545455	0.273869346733668	0.869273016331839	0.882280676398324
0.890229801994508	0.3698035632709	2008	1	0.0454545454545455	0.3698035632709	0.883725971961265	0.89673363202775
0.904682757623934	0.205344906349932	2009	1	0.0454545454545455	0.205344906349932	0.898178927590691	0.911186587657176
0.91913571325336	0.520557332115121	2010	1	0.0454545454545455	0.520557332115121	0.912631883220118	0.925639543286602
0.933588668882786	0.602786660575605	2011	1	0.0454545454545455	0.602786660575605	0.927084838849544	0.940092498916029
0.948041624512212	0.33325719506624	2012	1	0.0454545454545455	0.33325719506624	0.94153779447897	0.954545454545455
