x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.124223153634919	0.0500228414801279	1955	27	0.0454545454545455	0.0500228414801279	0.117719323601676	0.130726983668161
0.153129064893771	0.0500228414801279	1957	27	0.0454545454545455	0.0500228414801279	0.146625234860529	0.159632894927013
0.38437635496459	0.0500228414801279	1973	27	0.0454545454545455	0.0500228414801279	0.377872524931348	0.390880184997833
0.413282266223443	0.0682960255824578	1975	27	0.0454545454545455	0.0682960255824578	0.4067784361902	0.419786096256685
0.427735221852869	0.0500228414801279	1976	27	0.0454545454545455	0.0500228414801279	0.421231391819627	0.434239051886111
0.543358866888279	0.0545911375057104	1984	27	0.0454545454545455	0.0545911375057104	0.536855036855036	0.549862696921521
0.601170689405983	0.0500228414801279	1988	27	0.0454545454545455	0.0500228414801279	0.594666859372741	0.607674519439226
0.61562364503541	0.0500228414801279	1989	27	0.0454545454545455	0.0500228414801279	0.609119815002167	0.622127475068652
0.658982511923688	0.0500228414801279	1992	27	0.0454545454545455	0.0500228414801279	0.652478681890446	0.665486341956931
0.673435467553114	0.0637277295568753	1993	27	0.0454545454545455	0.0637277295568753	0.666931637519872	0.679939297586357
0.687888423182541	0.0500228414801279	1994	27	0.0454545454545455	0.0500228414801279	0.681384593149298	0.694392253215783
0.702341378811967	0.0500228414801279	1995	27	0.0454545454545455	0.0500228414801279	0.695837548778724	0.708845208845209
0.745700245700246	0.0500228414801279	1998	27	0.0454545454545455	0.0500228414801279	0.739196415667003	0.752204075733488
0.832417979476803	0.0545911375057104	2004	27	0.0454545454545455	0.0545911375057104	0.82591414944356	0.838921809510045
0.933588668882786	0.0500228414801279	2011	27	0.0454545454545455	0.0500228414801279	0.927084838849544	0.940092498916029
0.948041624512212	0.0500228414801279	2012	27	0.0454545454545455	0.0500228414801279	0.94153779447897	0.954545454545455
