x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.0519583754877876	0.0500228414801279	1950	21	0.0454545454545455	0.0500228414801279	0.0454545454545452	0.0584622055210301
0.0664113311172138	0.0591594335312928	1951	21	0.0454545454545455	0.0591594335312928	0.0599075010839714	0.0729151611504563
0.08086428674664	0.0728643216080402	1952	21	0.0454545454545455	0.0728643216080402	0.0743604567133976	0.0873681167798825
0.0953172423760662	0.0774326176336227	1953	21	0.0454545454545455	0.0774326176336227	0.0888134123428238	0.101821072409309
0.109770198005492	0.0728643216080402	1954	21	0.0454545454545455	0.0728643216080402	0.10326636797225	0.116274028038735
0.124223153634919	0.0865692096847876	1955	21	0.0454545454545455	0.0865692096847876	0.117719323601676	0.130726983668161
0.138676109264345	0.0820009136592051	1956	21	0.0454545454545455	0.0820009136592051	0.132172279231102	0.145179939297587
0.153129064893771	0.0957058017359525	1957	21	0.0454545454545455	0.0957058017359525	0.146625234860529	0.159632894927013
0.167582020523197	0.100274097761535	1958	21	0.0454545454545455	0.100274097761535	0.161078190489955	0.17408585055644
0.182034976152623	0.0865692096847876	1959	21	0.0454545454545455	0.0865692096847876	0.175531146119381	0.188538806185866
0.19648793178205	0.0682960255824578	1960	21	0.0454545454545455	0.0682960255824578	0.189984101748807	0.202991761815292
0.210940887411476	0.0774326176336227	1961	21	0.0454545454545455	0.0774326176336227	0.204437057378233	0.217444717444718
0.225393843040902	0.09113750571037	1962	21	0.0454545454545455	0.09113750571037	0.21889001300766	0.231897673074145
0.239846798670328	0.0728643216080402	1963	21	0.0454545454545455	0.0728643216080402	0.233342968637086	0.246350628703571
0.254299754299754	0.123115577889447	1964	21	0.0454545454545455	0.123115577889447	0.247795924266512	0.260803584332997
0.268752709929181	0.14595705801736	1965	21	0.0454545454545455	0.14595705801736	0.262248879895938	0.275256539962423
0.283205665558607	0.132252169940612	1966	21	0.0454545454545455	0.132252169940612	0.276701835525364	0.289709495591849
0.297658621188033	0.14595705801736	1967	21	0.0454545454545455	0.14595705801736	0.291154791154791	0.304162451221276
0.312111576817459	0.177935130196437	1968	21	0.0454545454545455	0.177935130196437	0.305607746784217	0.318615406850702
0.326564532446886	0.118547281863865	1969	21	0.0454545454545455	0.118547281863865	0.320060702413643	0.333068362480128
0.341017488076312	0.0820009136592051	1970	21	0.0454545454545455	0.0820009136592051	0.334513658043069	0.347521318109554
