size	colour	x	y	clickSelects	fill
2	#00C094	0.70539765942202	0.431716513330078	United Arab Emirates	#00C094
3.39427400463467	#A58AFF	0.789206852378574	0.112663107094645	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.599333434657055	0.597590917622663	Albania	#C49A00
2.80498447189992	#C49A00	0.447239290444449	0.65367741600564	Armenia	#C49A00
3.13841995766062	#FB61D7	0.747519378161843	0.141539199914507	Angola	#FB61D7
4.27683991532123	#53B400	0.290802701000934	0.643100700960569	Argentina	#53B400
3.39427400463467	#C49A00	0.245315587207156	0.696240418830468	Austria	#C49A00
3.60996894379985	#F8766D	0.328147729986756	0.731009692645169	Australia	#F8766D
2	#53B400	0.476550795753089	0.649243183992925	Aruba	#53B400
2.80498447189992	#C49A00	0.558080204963415	0.575494624177745	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.393175847319626	0.565695837906247	Bosnia and Herzegovina	#C49A00
2	#53B400	0.423681525066765	0.632195636887474	Barbados	#53B400
5.41525987298185	#A58AFF	0.683251188744382	0.371725929802551	Bangladesh	#A58AFF
3.39427400463467	#C49A00	0.232831057168291	0.713634556576609	Belgium	#C49A00
3.13841995766062	#FB61D7	0.636244219119786	0.186379364054058	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.20384523525197	0.706554530659838	Bulgaria	#C49A00
2	#00C094	0.722984562607204	0.434382829048385	Bahrain	#00C094
2.80498447189992	#FB61D7	0.691610395813883	0.270104185830653	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.635267168942832	0.181910548983993	Benin	#FB61D7
2	#F8766D	0.657522200751243	0.598870110711009	Brunei Darussalam	#F8766D
2.80498447189992	#53B400	0.680211477082745	0.292159815680665	Bolivia	#53B400
6.18282201390401	#53B400	0.627450767527195	0.476645985364982	Brazil	#53B400
2	#53B400	0.441268428251949	0.612713594558041	Bahamas, The	#53B400
2	#A58AFF	0.677388887682654	0.205281475114088	Bhutan	#A58AFF
2	#FB61D7	0.671418025490154	0.415022017436473	Botswana	#FB61D7
3.39427400463467	#C49A00	0.243144364591702	0.691383209424013	Belarus	#C49A00
2	#53B400	0.658933495451289	0.576423426289425	Belize	#53B400
4.12978872191586	#00B6EB	0.367012614803396	0.73593492806325	Canada	#00B6EB
3.9718012070186	#FB61D7	0.604761491195692	0.266699844866485	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.587283149141281	0.196031837390617	Central African Republic	#FB61D7
2	#FB61D7	0.591625594372191	0.384580946263136	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.206884946913607	0.738743376346929	Switzerland	#C49A00
2.80498447189992	#FB61D7	0.751319017738889	0.257446786840637	Cote d'Ivoire	#FB61D7
3.39427400463467	#53B400	0.559274377401915	0.515974522243613	Chile	#53B400
3.13841995766062	#FB61D7	0.580118114510281	0.274579461471871	Cameroon	#FB61D7
14.6769081403945	#F8766D	0.547006969624596	0.304715745700214	China	#F8766D
3.9718012070186	#53B400	0.692261762598519	0.511247664361016	Colombia	#53B400
2	#53B400	0.746976572507979	0.587440980307305	Costa Rica	#53B400
3.39427400463467	#53B400	0.407288794320082	0.61953405752789	Cuba	#53B400
2	#FB61D7	0.700729530798793	0.385958948086764	Cape Verde	#FB61D7
2	#C49A00	0.333250103133074	0.711899703205162	Cyprus	#C49A00
3.60996894379985	#C49A00	0.178550491781922	0.723713047575685	Czech Republic	#C49A00
6.18282201390401	#C49A00	0.21057602535988	0.712362204093015	Germany	#C49A00
2	#00C094	0.801799943548212	0.228026105875916	Djibouti	#00C094
3.13841995766062	#C49A00	0.232288251514428	0.752192765353615	Denmark	#C49A00
2.80498447189992	#53B400	0.773465488416527	0.434553464133551	Dominican Republic	#53B400
3.60996894379985	#00C094	0.748930672861888	0.359679244803317	Algeria	#00C094
3.13841995766062	#53B400	0.6823826996982	0.455265675217283	Ecuador	#53B400
2	#C49A00	0.166065961743057	0.696117667978556	Estonia	#C49A00
4.54558441227157	#00C094	0.675217665067199	0.343290295921902	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.702249386629611	0.236911671413222	Eritrea	#FB61D7
4.66983145535444	#C49A00	0.263988101700067	0.704399740163429	Spain	#C49A00
4.27683991532123	#FB61D7	0.700295286275702	0.225995966399406	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.247921054345702	0.69988874136407	Finland	#C49A00
2	#F8766D	0.654699611351152	0.499366674010182	Fiji	#F8766D
2	#F8766D	0.706049026206657	0.524860467814518	Micronesia, Fed. Sts.	#F8766D
5.31903600462544	#C49A00	0.262685368130794	0.716226385709855	France	#C49A00
2	#FB61D7	0.398929587250581	0.244108747677947	Gabon	#FB61D7
5.50884596413123	#C49A00	0.245532709468702	0.735836119327966	United Kingdom	#C49A00
2	#53B400	0.685313850229064	0.610890573392032	Grenada	#53B400
2.80498447189992	#C49A00	0.275061337038887	0.615873193885579	Georgia	#C49A00
3.13841995766062	#FB61D7	0.6859652170137	0.343962575355437	Ghana	#FB61D7
2	#FB61D7	0.55829732722496	0.150253750333052	Gambia, The	#FB61D7
2.80498447189992	#FB61D7	0.645037670712378	0.131859744192545	Guinea	#FB61D7
2	#FB61D7	0.550915170332414	0.199933642333584	Equatorial Guinea	#FB61D7
3.39427400463467	#C49A00	0.200479840198016	0.69842105161149	Greece	#C49A00
3.13841995766062	#53B400	0.662624573897562	0.340356816584726	Guatemala	#53B400
2	#F8766D	0.610298108865102	0.581572881532164	Guam	#F8766D
2	#FB61D7	0.585980415572009	0.165243795542989	Guinea-Bissau	#FB61D7
2	#53B400	0.656110906051197	0.449960786233268	Guyana	#53B400
2.80498447189992	#F8766D	0.513678702477365	0.671529874270065	Hong Kong SAR, China	#F8766D
2.80498447189992	#53B400	0.762935058731572	0.347602537149899	Honduras	#53B400
3.13841995766062	#C49A00	0.206450702390516	0.655471934651855	Croatia	#C49A00
2.80498447189992	#53B400	0.639826736435287	0.283288311386457	Haiti	#53B400
3.60996894379985	#C49A00	0.172471068458649	0.687165216528132	Hungary	#C49A00
6.62428372831945	#F8766D	0.568393512386825	0.329885750879692	Indonesia	#F8766D
2.80498447189992	#C49A00	0.361475997133986	0.713475702532959	Ireland	#C49A00
12.4026919592959	#A58AFF	0.590539983064464	0.288942831279943	India	#A58AFF
3.39427400463467	#00C094	0.632010335019649	0.388793618688654	Iraq	#00C094
4.27683991532123	#00C094	0.707134637514384	0.322160047881194	Iran, Islamic Rep.	#00C094
2	#C49A00	0.419447640966628	0.771671387380673	Iceland	#C49A00
5.50884596413123	#C49A00	0.214484226067699	0.704627760321779	Italy	#C49A00
2	#C49A00	0.21611264302929	0.728247228424477	Channel Islands	#C49A00
2.80498447189992	#53B400	0.541578913085959	0.62777926645383	Jamaica	#53B400
2	#00C094	0.787795557678529	0.466702406292931	Jordan	#00C094
6.69382573174591	#F8766D	0.17051696810474	0.681913152214135	Japan	#F8766D
3.39427400463467	#FB61D7	0.815912890548668	0.349972426662351	Kenya	#FB61D7
2.80498447189992	#C49A00	0.514112947000456	0.501889717062326	Kyrgyz Republic	#C49A00
3.13841995766062	#F8766D	0.637221269296741	0.288297154198214	Cambodia	#F8766D
2	#FB61D7	0.690633345636928	0.30446758376121	Comoros	#FB61D7
3.60996894379985	#F8766D	0.348774344833576	0.488004049485999	Korea, Dem. Rep.	#F8766D
4.41495341569977	#F8766D	0.621479905334694	0.453375388104561	Korea, Rep.	#F8766D
2	#00C094	0.740462904661615	0.58428936168531	Kuwait	#00C094
3.60996894379985	#C49A00	0.448650585144495	0.536031935439285	Kazakhstan	#C49A00
2.80498447189992	#F8766D	0.600419045964783	0.312815781792005	Lao PDR	#F8766D
2.80498447189992	#00C094	0.575449985887053	0.578035908842557	Lebanon	#00C094
2	#53B400	0.709631543522157	0.525828033353117	St. Lucia	#53B400
3.60996894379985	#A58AFF	0.554823371040233	0.529125964910053	Sri Lanka	#A58AFF
2	#FB61D7	0.648728749158651	0.2141940230368	Liberia	#FB61D7
2	#FB61D7	0.587174588010509	0.352131017494733	Lesotho	#FB61D7
2.80498447189992	#C49A00	0.2312026402067	0.71589955681622	Lithuania	#C49A00
2	#C49A00	0.200805523590334	0.692126175106637	Luxembourg	#C49A00
2.80498447189992	#C49A00	0.163894739127603	0.71495707349504	Latvia	#C49A00
2.80498447189992	#00C094	0.719402045291704	0.35490108238509	Libya	#00C094
3.8	#00C094	0.731669453069023	0.353909194696266	Morocco	#00C094
2.80498447189992	#C49A00	0.314577588640163	0.590558395905549	Moldova	#C49A00
2	#C49A00	0.239236163883883	0.599946365858421	Montenegro	#C49A00
3.13841995766062	#FB61D7	0.745782400069479	0.248981158428292	Madagascar	#FB61D7
2.80498447189992	#C49A00	0.401426493258354	0.573702005699516	Macedonia, FYR	#C49A00
3.13841995766062	#FB61D7	0.680971404998154	0.0998662357744398	Mali	#FB61D7
4.27683991532123	#F8766D	0.610080986603556	0.293074936582844	Myanmar	#F8766D
2	#F8766D	0.708111687691339	0.386090439711412	Mongolia	#F8766D
2	#F8766D	0.490120937099681	0.641023437318	Macao SAR, China	#F8766D
2	#FB61D7	0.688787806413792	0.285613356934433	Mauritania	#FB61D7
2	#00C094	0.346277438825803	0.680911003618186	Malta	#00C094
2	#FB61D7	0.622782638903967	0.543048495745315	Mauritius	#FB61D7
2	#A58AFF	0.715493844583885	0.211540248427202	Maldives	#A58AFF
2.80498447189992	#FB61D7	0.703334997937338	0.216147395726667	Malawi	#FB61D7
5.01197609552267	#53B400	0.689656295459973	0.516267908180691	Mexico	#53B400
3.39427400463467	#F8766D	0.638198319473696	0.553409351707147	Malaysia	#F8766D
3.39427400463467	#FB61D7	0.669789608528562	0.172988120187753	Mozambique	#FB61D7
2	#FB61D7	0.620828538550057	0.358043200167153	Namibia	#FB61D7
2	#F8766D	0.634832924419741	0.541258917535864	New Caledonia	#F8766D
