size	colour	x	y	clickSelects	key	fill
2	#00C094	0.501171453563523	0.698124063660247	United Arab Emirates	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.135395576781361	0.789206852378574	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.647191382601371	0.559708621925006	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.680230363445511	0.405009010573854	Armenia	Armenia	#C49A00
3.13841995766062	#FB61D7	0.166515767992984	0.759352541416071	Angola	Angola	#FB61D7
4.27683991532123	#53B400	0.648771182265139	0.286351694639251	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.717062459623806	0.254000477668975	Austria	Austria	#C49A00
3.60996894379985	#F8766D	0.732005380667684	0.294819462839525	Australia	Australia	#F8766D
2	#53B400	0.672224575685838	0.393935775235035	Aruba	Aruba	#53B400
3.13841995766062	#C49A00	0.600754697319771	0.546898408493823	Azerbaijan	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.604624199406973	0.34616887769503	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.663349651089255	0.397735414812081	Barbados	Barbados	#53B400
5.68890227574546	#A58AFF	0.406368272393489	0.696495646698656	Bangladesh	Bangladesh	#A58AFF
3.39427400463467	#C49A00	0.730044407305872	0.247703932084157	Belgium	Belgium	#C49A00
3.13841995766062	#FB61D7	0.217594183631399	0.649597238204833	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.735748711600598	0.191035021820787	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.521289672134756	0.734057797946023	Bahrain	Bahrain	#00C094
2.80498447189992	#FB61D7	0.289895195474651	0.691610395813883	Burundi	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.200592240557618	0.65860781205897	Benin	Benin	#FB61D7
2	#F8766D	0.631188167821165	0.629296306750331	Brunei Darussalam	Brunei Darussalam	#F8766D
2.80498447189992	#53B400	0.311659339555573	0.670549536443972	Bolivia	Bolivia	#53B400
6.48196385527594	#53B400	0.504309390976019	0.599550556918601	Brazil	Brazil	#53B400
2	#53B400	0.634913637175009	0.411414117289446	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.222505357808663	0.677388887682654	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.436594624584381	0.678583060121154	Botswana	Botswana	#FB61D7
3.39427400463467	#C49A00	0.706692862889238	0.204062357513516	Belarus	Belarus	#C49A00
2	#53B400	0.608330287047357	0.650248604989469	Belize	Belize	#53B400
4.12978872191586	#00B6EB	0.745956414022738	0.328473413379074	Canada	Canada	#00B6EB
3.9718012070186	#FB61D7	0.280722324537823	0.611926525826693	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.223185997981337	0.596510845256964	Central African Republic	Central African Republic	#FB61D7
2	#FB61D7	0.421304352832617	0.610732353388193	Congo, Rep.	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.750653629284751	0.26290249039234	Switzerland	Switzerland	#C49A00
3.13841995766062	#FB61D7	0.26802996245686	0.782584623401437	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.39427400463467	#53B400	0.543470333038263	0.516175608485138	Chile	Chile	#53B400
3.13841995766062	#FB61D7	0.30192325882762	0.600093362572464	Cameroon	Cameroon	#FB61D7
14.9799845916704	#F8766D	0.38443805363057	0.582180775994963	China	China	#F8766D
4.12978872191586	#53B400	0.541176830278858	0.676411837505699	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.622245217210673	0.700838091929565	Costa Rica	Costa Rica	#53B400
3.39427400463467	#53B400	0.658688919052579	0.457335475606314	Cuba	Cuba	#53B400
2	#FB61D7	0.399953685305503	0.712019888399157	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.731824864708989	0.306001259309117	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.725438400107201	0.207319191436698	Czech Republic	Czech Republic	#C49A00
6.25957744383172	#C49A00	0.723139196843836	0.229031417591246	Germany	Germany	#C49A00
2	#00C094	0.257520513358504	0.796263325878802	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.757000190358829	0.235762207699155	Denmark	Denmark	#C49A00
2.80498447189992	#53B400	0.478657503195227	0.73351499229216	Dominican Republic	Dominican Republic	#53B400
3.8	#00C094	0.394665897833364	0.754901535054389	Algeria	Algeria	#00C094
3.13841995766062	#53B400	0.490476168036112	0.6776060099442	Ecuador	Ecuador	#53B400
2	#C49A00	0.709540834667029	0.163894739127603	Estonia	Estonia	#C49A00
4.78854800926934	#00C094	0.369942432130655	0.65621946718197	Egypt, Arab Rep.	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.262947773160833	0.689873417721519	Eritrea	Eritrea	#FB61D7
4.78854800926934	#C49A00	0.724507317793938	0.280163710185205	Spain	Spain	#C49A00
4.41495341569977	#FB61D7	0.263232798358772	0.701163775321884	Ethiopia	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.706140294038835	0.228271489675836	Finland	Finland	#C49A00
2	#F8766D	0.525588612186849	0.569479123694552	Fiji	Fiji	#F8766D
2	#F8766D	0.54968160215172	0.701598019844975	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	#F8766D
5.41525987298185	#C49A00	0.728615480980211	0.264856590746249	France	France	#C49A00
2	#FB61D7	0.275433016931295	0.421293180189765	Gabon	Gabon	#FB61D7
5.6	#C49A00	0.743588804711869	0.271804503115704	United Kingdom	United Kingdom	#C49A00
2	#53B400	0.617205591677538	0.594448183772282	Grenada	Grenada	#53B400
2.80498447189992	#C49A00	0.64092804888509	0.264205223961613	Georgia	Georgia	#C49A00
3.39427400463467	#FB61D7	0.361562691311288	0.701598019844975	Ghana	Ghana	#FB61D7
2	#FB61D7	0.165612428132321	0.580335236771826	Gambia, The	Gambia, The	#FB61D7
2.80498447189992	#FB61D7	0.136940033320585	0.671200903228608	Guinea	Guinea	#FB61D7
2	#FB61D7	0.218603552865694	0.557971643832642	Equatorial Guinea	Equatorial Guinea	#FB61D7
3.39427400463467	#C49A00	0.71801406375132	0.204279479775061	Greece	Greece	#C49A00
3.13841995766062	#53B400	0.374793180965956	0.651768460820288	Guatemala	Guatemala	#53B400
2	#F8766D	0.612110861272801	0.568827756909916	Guam	Guam	#F8766D
2	#FB61D7	0.182122987764856	0.530831361139458	Guinea-Bissau	Guinea-Bissau	#FB61D7
2	#53B400	0.470329826978684	0.62647371735024	Guyana	Guyana	#53B400
2.80498447189992	#F8766D	0.704541492695203	0.477962090453134	Hong Kong SAR, China	Hong Kong SAR, China	#F8766D
2.80498447189992	#53B400	0.389539244606459	0.761306641769981	Honduras	Honduras	#53B400
3.13841995766062	#C49A00	0.678649043647354	0.193314805567015	Croatia	Croatia	#C49A00
3.13841995766062	#53B400	0.318379093622151	0.629947673534967	Haiti	Haiti	#53B400
3.60996894379985	#C49A00	0.708633314436796	0.150867403434874	Hungary	Hungary	#C49A00
6.82990683139955	#F8766D	0.374608484637693	0.563725383763597	Indonesia	Indonesia	#F8766D
2.80498447189992	#C49A00	0.724426750671321	0.394587142019671	Ireland	Ireland	#C49A00
12.8299584486738	#A58AFF	0.330430339024551	0.583592070695008	India	India	#A58AFF
3.39427400463467	#00C094	0.452614560842866	0.699318236098747	Iraq	Iraq	#00C094
4.41495341569977	#00C094	0.367993239810359	0.701163775321884	Iran, Islamic Rep.	Iran, Islamic Rep.	#00C094
2	#C49A00	0.773463245791708	0.372114987949714	Iceland	Iceland	#C49A00
5.50884596413123	#C49A00	0.723135396507864	0.246509759645656	Italy	Italy	#C49A00
2	#C49A00	0.7346013901705	0.230225590029746	Channel Islands	Channel Islands	#C49A00
2.80498447189992	#53B400	0.658880075951995	0.580226675641053	Jamaica	Jamaica	#53B400
2	#00C094	0.510302520804654	0.825466270056669	Jordan	Jordan	#00C094
6.82990683139955	#F8766D	0.720342149568076	0.175836463512604	Japan	Japan	#F8766D
3.39427400463467	#FB61D7	0.388897367860704	0.832956988079988	Kenya	Kenya	#FB61D7
2.80498447189992	#C49A00	0.52920387179749	0.530505677747139	Kyrgyz Republic	Kyrgyz Republic	#C49A00
3.13841995766062	#F8766D	0.321395800317122	0.638958247389105	Cambodia	Cambodia	#F8766D
2	#FB61D7	0.329129103987567	0.710500032568339	Comoros	Comoros	#FB61D7
3.8	#F8766D	0.520338448040837	0.349859956141303	Korea, Dem. Rep.	Korea, Dem. Rep.	#F8766D
4.54558441227157	#F8766D	0.500476372114154	0.534848122978049	Korea, Rep.	Korea, Rep.	#F8766D
2.80498447189992	#00C094	0.622659453831675	0.754575851662071	Kuwait	Kuwait	#00C094
3.60996894379985	#C49A00	0.561928184823108	0.409351455804764	Kazakhstan	Kazakhstan	#C49A00
2.80498447189992	#F8766D	0.325706521410732	0.60150465727251	Lao PDR	Lao PDR	#F8766D
2.80498447189992	#00C094	0.605503217117412	0.562856894717415	Lebanon	Lebanon	#00C094
2	#53B400	0.562077918060424	0.686942267190655	St. Lucia	St. Lucia	#53B400
3.60996894379985	#A58AFF	0.552340697231679	0.503365395053955	Sri Lanka	Sri Lanka	#A58AFF
2	#FB61D7	0.237040122769094	0.658933495451289	Liberia	Liberia	#FB61D7
2	#FB61D7	0.37488818936527	0.583592070695008	Lesotho	Lesotho	#FB61D7
2.80498447189992	#C49A00	0.741791245796876	0.200805523590334	Lithuania	Lithuania	#C49A00
2	#C49A00	0.707184246330481	0.207319191436698	Luxembourg	Luxembourg	#C49A00
2.80498447189992	#C49A00	0.734296983259102	0.147610569511692	Latvia	Latvia	#C49A00
2.80498447189992	#00C094	0.385607797042905	0.743068371800161	Libya	Libya	#00C094
3.8	#00C094	0.384430452958624	0.728846863668932	Morocco	Morocco	#00C094
2.80498447189992	#C49A00	0.613503684406724	0.277775365308205	Moldova	Moldova	#C49A00
2	#C49A00	0.63419347350822	0.226534511583473	Montenegro	Montenegro	#C49A00
3.13841995766062	#FB61D7	0.27394252516288	0.745782400069479	Madagascar	Madagascar	#FB61D7
2.80498447189992	#C49A00	0.611456443418337	0.350402761795167	Macedonia, FYR	Macedonia, FYR	#C49A00
3.13841995766062	#FB61D7	0.116129393535165	0.690741906767701	Mali	Mali	#FB61D7
4.41495341569977	#F8766D	0.334407010586177	0.617463143496103	Myanmar	Myanmar	#F8766D
2	#F8766D	0.439781966364518	0.773791171808845	Mongolia	Mongolia	#F8766D
2	#F8766D	0.671907247632135	0.379497144842261	Macao SAR, China	Macao SAR, China	#F8766D
2	#FB61D7	0.307910688152297	0.691393273552337	Mauritania	Mauritania	#FB61D7
2	#00C094	0.699580534116699	0.25617170028443	Malta	Malta	#00C094
2	#FB61D7	0.592888001856693	0.581312286948781	Mauritius	Mauritius	#FB61D7
2	#A58AFF	0.24711557349939	0.732646503245978	Maldives	Maldives	#A58AFF
2.80498447189992	#FB61D7	0.229401827497961	0.719293484160931	Malawi	Malawi	#FB61D7
5.2199378875997	#53B400	0.54745384520464	0.68791931736761	Mexico	Mexico	#53B400
3.39427400463467	#F8766D	0.58359276010155	0.599441995787828	Malaysia	Malaysia	#F8766D
3.39427400463467	#FB61D7	0.200178383970213	0.670006730790108	Mozambique	Mozambique	#FB61D7
2	#FB61D7	0.395076334118394	0.628102134311831	Namibia	Namibia	#FB61D7
2	#F8766D	0.567709255904478	0.576065165631717	New Caledonia	New Caledonia	#F8766D
2.80498447189992	#FB61D7	0.219715151137652	0.733080747769069	Niger	Niger	#FB61D7
5.41525987298185	#FB61D7	0.250623663635607	0.64112947000456	Nigeria	Nigeria	#FB61D7
2.80498447189992	#53B400	0.399778869850768	0.71885923963784	Nicaragua	Nicaragua	#53B400
3.8	#C49A00	0.775994269549394	0.29699068545498	Netherlands	Netherlands	#C49A00
2.80498447189992	#C49A00	0.774306920377603	0.275061337038887	Norway	Norway	#C49A00
3.60996894379985	#A58AFF	0.250277072994915	0.615183359749875	Nepal	Nepal	#A58AFF
2.80498447189992	#F8766D	0.738990398185142	0.358544846603122	New Zealand	New Zealand	#F8766D
2	#00C094	0.329940095684099	0.741765638230888	Oman	Oman	#00C094
2	#53B400	0.603932918293574	0.590974227587554	Panama	Panama	#53B400
3.60996894379985	#53B400	0.40144531717471	0.69150183468311	Peru	Peru	#53B400
2	#F8766D	0.529658772013399	0.657847884143561	French Polynesia	French Polynesia	#F8766D
2.80498447189992	#F8766D	0.269791798213712	0.633747313112013	Papua New Guinea	Papua New Guinea	#F8766D
4.66983145535444	#F8766D	0.547353516334965	0.698775430444883	Philippines	Philippines	#F8766D
5.50884596413123	#A58AFF	0.396326264619749	0.669789608528562	Pakistan	Pakistan	#A58AFF
4.78854800926934	#C49A00	0.696920678969545	0.232288251514428	Poland	Poland	#C49A00
2.80498447189992	#53B400	0.714713471959202	0.395672753327399	Puerto Rico	Puerto Rico	#53B400
3.39427400463467	#C49A00	0.636058678403523	0.295579390754934	Portugal	Portugal	#C49A00
2.80498447189992	#53B400	0.631755938015456	0.649162993681742	Paraguay	Paraguay	#53B400
2	#00C094	0.599289667802371	0.711585643876067	Qatar	Qatar	#00C094
4.12978872191586	#C49A00	0.674399887996499	0.166391645135376	Romania	Romania	#C49A00
7.51869549803212	#C49A00	0.695554838221029	0.18994941051306	Russian Federation	Russian Federation	#C49A00
2.80498447189992	#FB61D7	0.302702327701983	0.835779577480079	Rwanda	Rwanda	#FB61D7
3.13841995766062	#00C094	0.366962588694616	0.741114271446251	Saudi Arabia	Saudi Arabia	#00C094
2	#F8766D	0.428179920674068	0.647426015589378	Solomon Islands	Solomon Islands	#F8766D
3.39427400463467	#FB61D7	0.294713261420589	0.669572486267017	Sudan	Sudan	#FB61D7
3.39427400463467	#C49A00	0.776446509530122	0.221866382960245	Sweden	Sweden	#C49A00
2.80498447189992	#F8766D	0.670135531001754	0.480079032503202	Singapore	Singapore	#F8766D
2.80498447189992	#C49A00	0.697452726005695	0.205256529952016	Slovenia	Slovenia	#C49A00
3.13841995766062	#C49A00	0.72830195326248	0.267027813361704	Slovak Republic	Slovak Republic	#C49A00
2.80498447189992	#FB61D7	0.135416858662806	0.607909763988102	Sierra Leone	Sierra Leone	#FB61D7
