size	colour	x	y	clickSelects	key	fill
2.80498447189992	#00C094	0.793646830141666	0.2276201228912	United Arab Emirates	United Arab Emirates	#00C094
4.27683991532123	#A58AFF	0.337582951358397	0.777807933647437	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.791879673914453	0.185824087543696	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.740996975578623	0.136103089649782	Armenia	Armenia	#C49A00
3.8	#FB61D7	0.343909750685418	0.686182339275246	Angola	Angola	#FB61D7
5.01197609552267	#53B400	0.779505779987987	0.216546887552381	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.851138312733676	0.0976724493562325	Austria	Austria	#C49A00
4.12978872191586	#F8766D	0.868391838048835	0.142073951842282	Australia	Australia	#F8766D
2	#53B400	0.777213417329372	0.153907115096511	Aruba	Aruba	#53B400
3.39427400463467	#C49A00	0.673835538104582	0.148696180819419	Azerbaijan	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.789223239069673	0.101254966671733	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.804111435275548	0.119818920033871	Barbados	Barbados	#53B400
7.69209978830308	#A58AFF	0.643617546652829	0.280380832446751	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.842511550076096	0.133845018129709	Belgium	Belgium	#C49A00
3.60996894379985	#FB61D7	0.415463236442882	0.627233645265649	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.745831002935645	0.0846451136635039	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.77933096453325	0.243904292507111	Bahrain	Bahrain	#00C094
3.39427400463467	#FB61D7	0.349566930814085	0.564702433940552	Burundi	Burundi	#FB61D7
3.39427400463467	#FB61D7	0.450576440660813	0.593254011333782	Benin	Benin	#FB61D7
2	#F8766D	0.819010652455742	0.207427752567471	Brunei Darussalam	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.614259951265251	0.394370019758126	Bolivia	Bolivia	#53B400
8.53972476485058	#53B400	0.725128672725442	0.20503940769047	Brazil	Brazil	#53B400
2	#53B400	0.748968940348141	0.169214234535467	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.597325274138185	0.334335714440802	Bhutan	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.403714877817489	0.31327485507089	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.695020510983294	0.0911587815098682	Belarus	Belarus	#C49A00
2	#53B400	0.77513387348522	0.332490175217665	Belize	Belize	#53B400
4.78854800926934	#00B6EB	0.866111636465334	0.116670647241462	Canada	Canada	#00B6EB
5.41525987298185	#FB61D7	0.343424827815327	0.695301474260156	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.305738796144013	0.538647762555095	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.472296120810856	0.485127125084135	Congo, Rep.	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.87690459062724	0.103100505894869	Switzerland	Switzerland	#C49A00
3.9718012070186	#FB61D7	0.410555102534395	0.50792496254641	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.9718012070186	#53B400	0.830576974988051	0.175510780120286	Chile	Chile	#53B400
3.9718012070186	#FB61D7	0.403425292216384	0.490338059361226	Cameroon	Cameroon	#FB61D7
19.5072556387345	#F8766D	0.740178763243744	0.1400112903576	China	China	#F8766D
5.11769145362398	#53B400	0.738123921583412	0.235870768829928	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.842538912495098	0.207861997090562	Costa Rica	Costa Rica	#53B400
3.60996894379985	#53B400	0.820798330497207	0.129806544064963	Cuba	Cuba	#53B400
2	#FB61D7	0.717808845608806	0.336289814794711	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.844259324589849	0.133280500249691	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.798883693111773	0.0770458345094122	Czech Republic	Czech Republic	#C49A00
6.48196385527594	#C49A00	0.848060040595949	0.0998436719716873	Germany	Germany	#C49A00
2	#00C094	0.471076212963684	0.461460798575678	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.824117923969187	0.142182512973055	Denmark	Denmark	#C49A00
