size	colour	x	y	clickSelects	key	fill
2.80498447189992	#00C094	0.747279310974766	0.448976268536813	United Arab Emirates	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.282330246687788	0.814935840371713	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.745611723550032	0.320222767440346	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.685754151781543	0.231745445860564	Armenia	Armenia	#C49A00
3.60996894379985	#FB61D7	0.267840325691832	0.732972186638296	Angola	Angola	#FB61D7
4.78854800926934	#53B400	0.738412367083724	0.280706515839069	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.800050396255332	0.110699785048961	Austria	Austria	#C49A00
3.9718012070186	#F8766D	0.822886615114097	0.152821503788783	Australia	Australia	#F8766D
2	#53B400	0.770390294124343	0.199937034544152	Aruba	Aruba	#53B400
3.39427400463467	#C49A00	0.641762602664651	0.257257311592157	Azerbaijan	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.699799433468715	0.145982152550101	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.784507782194994	0.144136613326964	Barbados	Barbados	#53B400
7.02712641575682	#A58AFF	0.546230137021494	0.466563171721997	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.806043526083968	0.124812732049417	Belgium	Belgium	#C49A00
3.39427400463467	#FB61D7	0.381481392243963	0.701163775321884	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.745116539772816	0.159552293896693	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.754266988727406	0.371463621165078	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.357566638036202	0.65980198449747	Burundi	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.378574135224999	0.692044640336974	Benin	Benin	#FB61D7
2	#F8766D	0.770960724553815	0.34497470525653	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.534713218856826	0.49088086501509	Bolivia	Bolivia	#53B400
7.96992462263972	#53B400	0.655242014325518	0.269958963892568	Brazil	Brazil	#53B400
2	#53B400	0.70934739756603	0.241407386499338	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.435677223480619	0.594556744903055	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.62629219498779	0.481218924376316	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.743018754315995	0.173665240897149	Belarus	Belarus	#C49A00
2	#53B400	0.754521611237563	0.450930368890722	Belize	Belize	#53B400
4.54558441227157	#00B6EB	0.828370499922417	0.145439346896237	Canada	Canada	#00B6EB
4.90241278938748	#FB61D7	0.356415136236534	0.718316433983976	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.393555819695797	0.585763293310463	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.509075392319134	0.542881646655232	Congo, Rep.	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.833911389770324	0.122641509433962	Switzerland	Switzerland	#C49A00
3.60996894379985	#FB61D7	0.451149151291869	0.647968821243242	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.8	#53B400	0.769415127913799	0.239887530668519	Chile	Chile	#53B400
3.60996894379985	#FB61D7	0.458083244307296	0.60508717458801	Cameroon	Cameroon	#FB61D7
18.4185261214276	#F8766D	0.706544649786309	0.218609549037063	China	China	#F8766D
4.78854800926934	#53B400	0.689886637118042	0.29579651301648	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.804594077944056	0.306544064962981	Costa Rica	Costa Rica	#53B400
3.60996894379985	#53B400	0.787304829470754	0.147067763857828	Cuba	Cuba	#53B400
2	#FB61D7	0.63453626381294	0.543967257962959	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.817131006283743	0.217089693206244	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.744386875266096	0.156729704496602	Czech Republic	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.798100063834244	0.107442951125779	Germany	Germany	#C49A00
2	#00C094	0.423927724754435	0.633638751981241	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.793065378737873	0.129155177280327	Denmark	Denmark	#C49A00
3.39427400463467	#53B400	0.674730897259703	0.337266864971666	Dominican Republic	Dominican Republic	#53B400
4.54558441227157	#00C094	0.665536744441429	0.491097987276635	Algeria	Algeria	#00C094
3.60996894379985	#53B400	0.692437422622785	0.365058514449487	Ecuador	Ecuador	#53B400
2.80498447189992	#C49A00	0.718886620890607	0.193206244436242	Estonia	Estonia	#C49A00
5.68890227574546	#00C094	0.583788097370537	0.444199578782813	Egypt, Arab Rep.	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.367370744778063	0.632878824065831	Eritrea	Eritrea	#FB61D7
5.01197609552267	#C49A00	0.824444752862822	0.100929283279415	Spain	Spain	#C49A00
5.31903600462544	#FB61D7	0.353018395944312	0.722224634691795	Ethiopia	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.792947568322725	0.138925679049873	Finland	Finland	#C49A00
2	#F8766D	0.645729393352749	0.325325140586664	Fiji	Fiji	#F8766D
2	#F8766D	0.657271013701238	0.501736978092364	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	#F8766D
