size	colour	x	y	clickSelects	key	fill
2	#00C094	0.658841692558672	0.605629980241874	United Arab Emirates	United Arab Emirates	#00C094
3.8	#A58AFF	0.208099424237699	0.788338363332392	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.692192680986156	0.432800660051675	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.726497933776334	0.251286449399657	Armenia	Armenia	#C49A00
3.13841995766062	#FB61D7	0.234932456438743	0.733297870030614	Angola	Angola	#FB61D7
4.54558441227157	#53B400	0.687163696393743	0.313817660724754	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.735171060532777	0.150867403434874	Austria	Austria	#C49A00
3.8	#F8766D	0.759185383543019	0.186475454328332	Australia	Australia	#F8766D
2	#53B400	0.730397838551315	0.225340339144972	Aruba	Aruba	#53B400
3.13841995766062	#C49A00	0.643292237893584	0.382102611980806	Azerbaijan	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.696956782161285	0.215135592852335	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.7236279200499	0.213072931367653	Barbados	Barbados	#53B400
6.18282201390401	#A58AFF	0.302797716134893	0.694867229737065	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.748992882464767	0.141748268449964	Belgium	Belgium	#C49A00
3.13841995766062	#FB61D7	0.307472509414667	0.698883991575656	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.734635213160655	0.195377467051697	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.677952062029996	0.556451788001824	Bahrain	Bahrain	#00C094
2.80498447189992	#FB61D7	0.325970644760821	0.693998740690883	Burundi	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.298011573011124	0.705506220552793	Benin	Benin	#FB61D7
2	#F8766D	0.703033519381315	0.535716612024231	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.379012313962628	0.624519616996331	Bolivia	Bolivia	#53B400
7.09116882454314	#53B400	0.57007648518175	0.44170267277504	Brazil	Brazil	#53B400
2	#53B400	0.667733338633535	0.304372842347526	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.301414013807305	0.679777232559654	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.524243293252583	0.656436589443516	Botswana	Botswana	#FB61D7
3.39427400463467	#C49A00	0.731255954413906	0.188863799205332	Belarus	Belarus	#C49A00
2	#53B400	0.691269199344838	0.634832924419741	Belize	Belize	#53B400
4.41495341569977	#00B6EB	0.773151618241963	0.151301647957965	Canada	Canada	#00B6EB
4.41495341569977	#FB61D7	0.330925142768171	0.644386303927742	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.341719617064467	0.599224873526283	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.484233356134082	0.639935297566059	Congo, Rep.	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.790975193952997	0.126766832403326	Switzerland	Switzerland	#C49A00
3.13841995766062	#FB61D7	0.374858166711087	0.812764617756258	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.647572556299412	0.296665002062661	Chile	Chile	#53B400
3.39427400463467	#FB61D7	0.387172395362785	0.644386303927742	Cameroon	Cameroon	#FB61D7
16.8649924318851	#F8766D	0.651147152315149	0.363972903141759	China	China	#F8766D
4.41495341569977	#53B400	0.604597217021568	0.456032742037041	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.71141364023428	0.384056712334716	Costa Rica	Costa Rica	#53B400
3.60996894379985	#53B400	0.748692275889343	0.262034001346158	Cuba	Cuba	#53B400
2	#FB61D7	0.509149118837	0.688353561890701	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.776109419729362	0.208621925005971	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.72473913828826	0.217089693206244	Czech Republic	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.739886517407458	0.110699785048961	Germany	Germany	#C49A00
2	#00C094	0.335505307682231	0.711585643876067	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.781774580563569	0.161614955381375	Denmark	Denmark	#C49A00
3.13841995766062	#53B400	0.578546293963664	0.51704409753132	Dominican Republic	Dominican Republic	#53B400
3.9718012070186	#00C094	0.503186391696145	0.749256356254207	Algeria	Algeria	#00C094
3.39427400463467	#53B400	0.563467700925568	0.573930130056235	Ecuador	Ecuador	#53B400
2.80498447189992	#C49A00	0.714143801596925	0.179093297435786	Estonia	Estonia	#C49A00
5.11769145362398	#00C094	0.455895390887928	0.559600060794233	Egypt, Arab Rep.	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.319861984718621	0.65860781205897	Eritrea	Eritrea	#FB61D7
4.90241278938748	#C49A00	0.769989738712841	0.255954578022885	Spain	Spain	#C49A00
