size	colour	x	y	clickSelects	key	fill
2.80498447189992	#00C094	0.767937937321287	0.342369238117984	United Arab Emirates	United Arab Emirates	#00C094
3.9718012070186	#A58AFF	0.306036742484256	0.827420370410578	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.743485055539821	0.244555659291747	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.691461876378643	0.189515165989969	Armenia	Armenia	#C49A00
3.60996894379985	#FB61D7	0.277578306587772	0.72005341207634	Angola	Angola	#FB61D7
4.90241278938748	#53B400	0.755649550954203	0.260188462123021	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.818888661671024	0.109614173741234	Austria	Austria	#C49A00
4.12978872191586	#F8766D	0.841029419046821	0.153255748311874	Australia	Australia	#F8766D
2	#53B400	0.773370517593979	0.182133009097423	Aruba	Aruba	#53B400
3.39427400463467	#C49A00	0.629177790091712	0.226860194975791	Azerbaijan	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.667331263087644	0.119818920033871	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.794223341108694	0.138382873396009	Barbados	Barbados	#53B400
7.33966291070888	#A58AFF	0.587133533127129	0.373092038126669	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.822544584876571	0.121555898126235	Belgium	Belgium	#C49A00
3.60996894379985	#FB61D7	0.388433726872058	0.671960831144017	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.737113032214727	0.102014894587142	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.765237798612825	0.29937903033198	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.322176009292278	0.646014720889333	Burundi	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.414790957009346	0.653071194389561	Benin	Benin	#FB61D7
2	#F8766D	0.791664954932006	0.28591745011616	Brunei Darussalam	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.573159697756239	0.459506698221769	Bolivia	Bolivia	#53B400
8.18320305343436	#53B400	0.686194610720756	0.228705734198927	Brazil	Brazil	#53B400
2	#53B400	0.715366369679278	0.231854006991337	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.497754951524245	0.488383959007317	Bhutan	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.573553032529395	0.400232320819854	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.699086870473871	0.117213452895325	Belarus	Belarus	#C49A00
2	#53B400	0.765330146776957	0.409351455804764	Belize	Belize	#53B400
4.66983145535444	#00B6EB	0.840778596872636	0.134528953253577	Canada	Canada	#00B6EB
5.11769145362398	#FB61D7	0.347440262803873	0.728195496884295	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.355833684832742	0.563616822632824	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.482317606770344	0.510964674208046	Congo, Rep.	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.848383069153612	0.115042230279871	Switzerland	Switzerland	#C49A00
3.8	#FB61D7	0.428234645512071	0.572735957617735	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.8	#53B400	0.792534471802515	0.219586599214017	Chile	Chile	#53B400
3.8	#FB61D7	0.443275995257637	0.550589486940096	Cameroon	Cameroon	#FB61D7
18.9429631410801	#F8766D	0.722063701763618	0.162483444427557	China	China	#F8766D
4.90241278938748	#53B400	0.70486832158884	0.270284647284886	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.821044592268224	0.261056951169203	Costa Rica	Costa Rica	#53B400
3.60996894379985	#53B400	0.795778058555045	0.130023666326508	Cuba	Cuba	#53B400
2	#FB61D7	0.667957558455914	0.464391949106542	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.829154129199946	0.192771999913151	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.764597061967861	0.109614173741234	Czech Republic	Czech Republic	#C49A00
6.40908153700972	#C49A00	0.815985204988033	0.0879019475866861	Germany	Germany	#C49A00
2	#00C094	0.443720254532822	0.564810995071325	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.802030371297005	0.149347547604056	Denmark	Denmark	#C49A00
3.39427400463467	#53B400	0.70732675892945	0.300138958247389	Dominican Republic	Dominican Republic	#53B400
4.66983145535444	#00C094	0.690510652284726	0.354636645895304	Algeria	Algeria	#00C094
3.60996894379985	#53B400	0.730579874644399	0.310669387932345	Ecuador	Ecuador	#53B400
2.80498447189992	#C49A00	0.663743745929603	0.102014894587142	Estonia	Estonia	#C49A00
5.77571185341255	#00C094	0.63803409304203	0.361150313741668	Egypt, Arab Rep.	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.430846996459569	0.601396096141737	Eritrea	Eritrea	#FB61D7
5.11769145362398	#C49A00	0.841394251300182	0.0835595023557765	Spain	Spain	#C49A00
5.68890227574546	#FB61D7	0.388779937479153	0.702140825498838	Ethiopia	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.817930977005954	0.154124237358056	Finland	Finland	#C49A00
2	#F8766D	0.662708154377097	0.31208068263239	Fiji	Fiji	#F8766D
2	#F8766D	0.666053590133689	0.465260438152724	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	#F8766D
5.77571185341255	#C49A00	0.837457103232669	0.141096901665328	France	France	#C49A00
2	#FB61D7	0.58202702168088	0.485887052999544	Gabon	Gabon	#FB61D7
5.77571185341255	#C49A00	0.825562051638737	0.142182512973055	United Kingdom	United Kingdom	#C49A00
2	#53B400	0.737884880450741	0.306544064962981	Grenada	Grenada	#53B400
3.13841995766062	#C49A00	0.724456773325504	0.164546105912239	Georgia	Georgia	#C49A00
3.9718012070186	#FB61D7	0.530820154686595	0.514112947000456	Ghana	Ghana	#FB61D7
2	#FB61D7	0.461504686783341	0.601830340664828	Gambia, The	Gambia, The	#FB61D7
3.39427400463467	#FB61D7	0.333090574205303	0.655785222658879	Guinea	Guinea	#FB61D7
2	#FB61D7	0.375977365654987	0.593905378118418	Equatorial Guinea	Equatorial Guinea	#FB61D7
3.60996894379985	#C49A00	0.837305089793769	0.100929283279415	Greece	Greece	#C49A00
3.60996894379985	#53B400	0.631596703938209	0.530831361139458	Guatemala	Guatemala	#53B400
2	#F8766D	0.764579580422388	0.288305794993161	Guam	Guam	#F8766D
2	#FB61D7	0.305138723093954	0.648511626897106	Guinea-Bissau	Guinea-Bissau	#FB61D7
2	#53B400	0.593334921367058	0.227511561760427	Guyana	Guyana	#53B400
3.13841995766062	#F8766D	0.8511763160934	0.100386477625551	Hong Kong SAR, China	Hong Kong SAR, China	#F8766D
3.13841995766062	#53B400	0.689327227662889	0.467323099637406	Honduras	Honduras	#53B400
3.13841995766062	#C49A00	0.746378251315687	0.112871007664416	Croatia	Croatia	#C49A00
3.39427400463467	#53B400	0.512377124212043	0.495766115899863	Haiti	Haiti	#53B400
3.60996894379985	#C49A00	0.710016636730788	0.131326399895781	Hungary	Hungary	#C49A00
8.78291972531004	#F8766D	0.618878879606231	0.254109038799748	Indonesia	Indonesia	#F8766D
