size	colour	x	y	clickSelects	key	fill
2.80498447189992	#00C094	0.73787271937563	0.480893240983998	United Arab Emirates	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.272635589621936	0.810159150617713	Afghanistan	Afghanistan	#A58AFF
2	#53B400	0.765151911019845	0.159552293896693	Antigua and Barbuda	Antigua and Barbuda	#53B400
2.80498447189992	#C49A00	0.745934372074098	0.349534272748985	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.696105126869846	0.2300084677682	Armenia	Armenia	#C49A00
3.60996894379985	#FB61D7	0.266075449666203	0.735143409253751	Angola	Angola	#FB61D7
4.78854800926934	#53B400	0.732650677715814	0.285048961069979	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.791032198992584	0.107442951125779	Austria	Austria	#C49A00
3.9718012070186	#F8766D	0.814130641033452	0.153581431704193	Australia	Australia	#F8766D
2	#53B400	0.768804413923018	0.203736674121198	Aruba	Aruba	#53B400
3.39427400463467	#C49A00	0.648566344156222	0.26839568360944	Azerbaijan	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.735144078147372	0.158140999196648	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.778136518937094	0.147176324988601	Barbados	Barbados	#53B400
6.89652938314476	#A58AFF	0.530310529632682	0.509770501769546	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.80188595853005	0.121555898126235	Belgium	Belgium	#C49A00
3.39427400463467	#FB61D7	0.379131644512165	0.709414421260612	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.742068670322869	0.166065961743057	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.748686955418982	0.400992248735263	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.372841708444076	0.658282128666652	Burundi	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.366182379719462	0.702792192283475	Benin	Benin	#FB61D7
2	#F8766D	0.762272396453482	0.356590746249213	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.51585899203005	0.499240072084591	Bolivia	Bolivia	#53B400
7.86037541459589	#53B400	0.643386106192105	0.297424929978071	Brazil	Brazil	#53B400
2	#53B400	0.707794200254068	0.24944091017652	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.415004915924597	0.619960049503876	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.619987817643007	0.519323881277547	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.733707931183364	0.173665240897149	Belarus	Belarus	#C49A00
2	#53B400	0.748912695375748	0.471231300345224	Belize	Belize	#53B400
4.54558441227157	#00B6EB	0.823289450727182	0.135668845126691	Canada	Canada	#00B6EB
