size	colour	x	y	clickSelects	key	fill
2	#00C094	0.727536565597618	0.503148272792409	United Arab Emirates	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.262844023988785	0.805491021994485	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.740054872291041	0.367555420457259	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.710556664472481	0.222626310875654	Armenia	Armenia	#C49A00
3.39427400463467	#FB61D7	0.262996037427684	0.735794776038387	Angola	Angola	#FB61D7
4.66983145535444	#53B400	0.727417235048083	0.28906572290857	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.776632725992774	0.111785396356688	Austria	Austria	#C49A00
3.9718012070186	#F8766D	0.805990321380352	0.162049199904466	Australia	Australia	#F8766D
2	#53B400	0.766549294556935	0.206450702390516	Aruba	Aruba	#53B400
3.13841995766062	#C49A00	0.647037088960887	0.269199035977159	Azerbaijan	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.746248279825426	0.165306033827648	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.770430957719248	0.151953014742602	Barbados	Barbados	#53B400
6.76235235991626	#A58AFF	0.514979214252415	0.553303515209414	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.788710193713385	0.115042230279871	Belgium	Belgium	#C49A00
3.39427400463467	#FB61D7	0.375201337049404	0.715602405714658	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.737413258756554	0.16498035043533	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.741677995784896	0.427155481251493	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.377990023586026	0.657087956228152	Burundi	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.356135811542555	0.710174349176021	Benin	Benin	#FB61D7
2	#F8766D	0.753319564969461	0.365167075580259	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.495304114855578	0.509879062900319	Bolivia	Bolivia	#53B400
7.74873899216167	#53B400	0.631635847398725	0.327713485463665	Brazil	Brazil	#53B400
2	#53B400	0.703061261833913	0.263445296046204	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.396357427374724	0.636352780250559	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.607653067177057	0.557645960440324	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.73374593454309	0.180178908743513	Belarus	Belarus	#C49A00
2	#53B400	0.742333173706555	0.498154460776863	Belize	Belize	#53B400
4.54558441227157	#00B6EB	0.816494450008349	0.134583233818963	Canada	Canada	#00B6EB
4.66983145535444	#FB61D7	0.350225529038121	0.697581258006383	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.40341465127566	0.598573506741646	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.517187209452439	0.580118114510281	Congo, Rep.	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.823198242663842	0.117213452895325	Switzerland	Switzerland	#C49A00
3.60996894379985	#FB61D7	0.454795193623888	0.710717154829885	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.8	#53B400	0.747961091248233	0.241733069891656	Chile	Chile	#53B400
3.60996894379985	#FB61D7	0.451157512031008	0.635267168942832	Cameroon	Cameroon	#FB61D7
17.9175374979926	#F8766D	0.691995063515585	0.239778969537747	China	China	#F8766D
4.66983145535444	#53B400	0.68050284753474	0.325650823978983	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.790326856636088	0.329233341294483	Costa Rica	Costa Rica	#53B400
3.60996894379985	#53B400	0.785094934102744	0.152712942658011	Cuba	Cuba	#53B400
2	#FB61D7	0.603885034060321	0.591951277764509	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.806670961553028	0.220129404867881	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.734582008457039	0.16498035043533	Czech Republic	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.783591521192023	0.102014894587142	Germany	Germany	#C49A00
2	#00C094	0.407237029196804	0.661864645982152	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.787266066043836	0.110374101656643	Denmark	Denmark	#C49A00
3.13841995766062	#53B400	0.642402199208823	0.374286210565169	Dominican Republic	Dominican Republic	#53B400
4.27683991532123	#00C094	0.620676818554821	0.596836528649282	Algeria	Algeria	#00C094
3.39427400463467	#53B400	0.657056674752389	0.42465857524372	Ecuador	Ecuador	#53B400
2.80498447189992	#C49A00	0.708625713764852	0.183435742666696	Estonia	Estonia	#C49A00
5.50884596413123	#00C094	0.546902416455029	0.500977050176955	Egypt, Arab Rep.	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.32729468181364	0.650574288381788	Eritrea	Eritrea	#FB61D7
5.01197609552267	#C49A00	0.815810389533298	0.130240788588054	Spain	Spain	#C49A00
5.11769145362398	#FB61D7	0.320567327075117	0.714733916668476	Ethiopia	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.784077584162906	0.131326399895781	Finland	Finland	#C49A00
