size	colour	x	y	clickSelects	fill
2.80498447189992	#00C094	0.408482966758582	0.755912534203499	United Arab Emirates	#00C094
3.8	#A58AFF	0.820038213518032	0.291909753573674	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.285266083331524	0.742141256739944	Albania	#C49A00
2.80498447189992	#C49A00	0.222734872006427	0.683003468604646	Armenia	#C49A00
3.60996894379985	#FB61D7	0.728846863668932	0.269673227731371	Angola	#FB61D7
4.78854800926934	#53B400	0.274192847992705	0.745046233557324	Argentina	#53B400
3.39427400463467	#C49A00	0.116127841587598	0.805032636715282	Austria	#C49A00
3.9718012070186	#F8766D	0.154015676227284	0.831642589194741	Australia	#F8766D
2	#53B400	0.194400416874742	0.77177133621675	Aruba	#53B400
3.39427400463467	#C49A00	0.264856590746249	0.631399086467638	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.131869205549645	0.661962528459292	Bosnia and Herzegovina	#C49A00
2	#53B400	0.142073951842282	0.789304186225887	Barbados	#53B400
7.15441558277949	#A58AFF	0.426178431074538	0.562304418084386	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.12372712074169	0.814761496804887	Belgium	#C49A00
3.39427400463467	#FB61D7	0.690850467898473	0.383706108922265	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.132412011203509	0.742600717359019	Bulgaria	#C49A00
2	#00C094	0.340523698894848	0.758941021939986	Bahrain	#00C094
3.13841995766062	#FB61D7	0.658065006405107	0.33842852611228	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.678148815598063	0.392988049501504	Benin	#FB61D7
2	#F8766D	0.326193629632846	0.779407731319895	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.481544607768634	0.551595451347473	Bolivia	#53B400
8.07749948580829	#53B400	0.24824673773802	0.667393588597593	Brazil	#53B400
2	#53B400	0.238910480491565	0.709819779327411	Bahamas, The	#53B400
2	#A58AFF	0.55829732722496	0.458988104302349	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.446370801398267	0.619305657335943	Botswana	#FB61D7
3.60996894379985	#C49A00	0.148696180819419	0.724169087892384	Belarus	#C49A00
2	#53B400	0.434863321536357	0.759353738426599	Belize	#53B400
4.54558441227157	#00B6EB	0.137840067742146	0.835971171867422	Canada	#00B6EB
4.90241278938748	#FB61D7	0.725372907484204	0.357161902255131	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.575775669279371	0.381954154038942	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.527900210608594	0.498281678090034	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.124812732049417	0.835366918447793	Switzerland	#C49A00
3.8	#FB61D7	0.61735458236533	0.44372899530556	Cote d'Ivoire	#FB61D7
3.8	#53B400	0.235219402045292	0.779301701946264	Chile	#53B400
3.8	#FB61D7	0.586414660095099	0.455388046035598	Cameroon	#FB61D7
18.6536482489573	#F8766D	0.194183294613197	0.713043604332885	China	#F8766D
4.90241278938748	#53B400	0.285157522200751	0.694285145972615	Colombia	#53B400
2.80498447189992	#53B400	0.288740039516252	0.81109455262502	Costa Rica	#53B400
