size	colour	x	y	clickSelects	key	fill
2	#00C094	0.716341535889823	0.518781075623684	United Arab Emirates	United Arab Emirates	#00C094
3.8	#A58AFF	0.253162668098835	0.800822893371257	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.729425712609549	0.37710879996526	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.722827189260494	0.214484226067699	Armenia	Armenia	#C49A00
3.39427400463467	#FB61D7	0.259091952283134	0.735469092646069	Angola	Angola	#FB61D7
4.66983145535444	#53B400	0.721583719330291	0.296665002062661	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.764532456256329	0.122641509433962	Austria	Austria	#C49A00
3.9718012070186	#F8766D	0.798465656154798	0.162157761035239	Australia	Australia	#F8766D
2	#53B400	0.762670291629802	0.208730486136744	Aruba	Aruba	#53B400
3.13841995766062	#C49A00	0.640497850853002	0.281792127146796	Azerbaijan	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.737589594345679	0.169539917927785	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.762020054144907	0.158358121458193	Barbados	Barbados	#53B400
6.62428372831945	#A58AFF	0.504940246747454	0.594122500379964	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.778563296666805	0.122641509433962	Belgium	Belgium	#C49A00
3.39427400463467	#FB61D7	0.367874289294419	0.719619167553249	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.739879676802707	0.170408406973967	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.7329429235521	0.45082180775995	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.373093290685456	0.660453351282107	Burundi	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.347386678066662	0.714299672145385	Benin	Benin	#FB61D7
2	#F8766D	0.744047505263751	0.377325922226806	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.472962699740434	0.524209132162321	Bolivia	Bolivia	#53B400
7.63489130329947	#53B400	0.619746496308752	0.357242113033849	Brazil	Brazil	#53B400
2	#53B400	0.695275133493452	0.275169898169659	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.378330533689162	0.647968821243242	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.593108041309501	0.591625594372191	Botswana	Botswana	#FB61D7
