size	colour	x	y	clickSelects	key	fill
2	#00C094	0.722036719378213	0.511398918731137	United Arab Emirates	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.257984154347149	0.803211238248257	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.73505172998324	0.372874915865124	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.717328863175478	0.218283865644745	Armenia	Armenia	#C49A00
3.39427400463467	#FB61D7	0.26105064544336	0.735686214907614	Angola	Angola	#FB61D7
4.66983145535444	#53B400	0.724656290964059	0.292322556831752	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.773242826305303	0.11938467551078	Austria	Austria	#C49A00
3.9718012070186	#F8766D	0.802227988767576	0.153038626050329	Australia	Australia	#F8766D
2	#53B400	0.764863085485936	0.207536313698243	Aruba	Aruba	#53B400
3.13841995766062	#C49A00	0.643891550876447	0.27679831513125	Azerbaijan	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.74313542463035	0.167477256443103	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.766277570534902	0.154992726404238	Barbados	Barbados	#53B400
6.69382573174591	#A58AFF	0.509206123876588	0.57414725231778	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.786912634798393	0.126006904487917	Belgium	Belgium	#C49A00
3.39427400463467	#FB61D7	0.372032616915531	0.717882189460885	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.741646833029922	0.16932279566624	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.737532969339688	0.439205766767267	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.37646228852508	0.657956445274334	Burundi	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.351724381545675	0.712562694053021	Benin	Benin	#FB61D7
2	#F8766D	0.748730279249067	0.370486570988123	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.48435116654923	0.516609853008229	Bolivia	Bolivia	#53B400
7.69209978830308	#53B400	0.625721384524721	0.342694921510302	Brazil	Brazil	#53B400
2	#53B400	0.699419019837869	0.270176086154113	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.387363172228604	0.642432203573832	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.6005711410923	0.575449985887053	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.727396333200233	0.182350131358968	Belarus	Belarus	#C49A00
2	#53B400	0.738615305024656	0.514547191523547	Belize	Belize	#53B400
4.54558441227157	#00B6EB	0.816714869494753	0.132412011203509	Canada	Canada	#00B6EB
4.66983145535444	#FB61D7	0.348901111951704	0.691718956944655	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.402974192336448	0.599441995787828	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.515769304101098	0.589888616279827	Congo, Rep.	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.821248670309948	0.118299064203053	Switzerland	Switzerland	#C49A00
3.60996894379985	#FB61D7	0.452466727773535	0.725915713138068	Cote d'Ivoire	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.74141349240121	0.24151594763011	Chile	Chile	#53B400
3.60996894379985	#FB61D7	0.447245066147317	0.641020908873787	Cameroon	Cameroon	#FB61D7
17.8154354982719	#F8766D	0.688039293801808	0.238259113706928	China	China	#F8766D
4.66983145535444	#53B400	0.676182245567601	0.335964131402393	Colombia	Colombia	#53B400
2.80498447189992	#53B400	0.785554394721821	0.33227305295612	Costa Rica	Costa Rica	#53B400
3.60996894379985	#53B400	0.78367474854982	0.152170137004147	Cuba	Cuba	#53B400
2	#FB61D7	0.595598781505879	0.602373146318692	Cape Verde	Cape Verde	#FB61D7
2	#C49A00	0.80391343777138	0.219586599214017	Cyprus	Cyprus	#C49A00
3.60996894379985	#C49A00	0.731328920864579	0.167151573050785	Czech Republic	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.779310822752597	0.093330004125323	Germany	Germany	#C49A00
2	#00C094	0.402073512710964	0.665664285559198	Djibouti	Djibouti	#00C094
3.13841995766062	#C49A00	0.789363851500656	0.105271728510324	Denmark	Denmark	#C49A00
3.13841995766062	#53B400	0.634940999594011	0.385142323642443	Dominican Republic	Dominican Republic	#53B400
4.27683991532123	#00C094	0.606858796958804	0.62213127211933	Algeria	Algeria	#00C094
3.39427400463467	#53B400	0.647436884305194	0.440182816944221	Ecuador	Ecuador	#53B400
2.80498447189992	#C49A00	0.7070295726564	0.188863799205332	Estonia	Estonia	#C49A00
5.41525987298185	#00C094	0.538116039686604	0.509444818377228	Egypt, Arab Rep.	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.320621291845927	0.654156805697288	Eritrea	Eritrea	#FB61D7
5.01197609552267	#C49A00	0.816369038921256	0.1400112903576	Spain	Spain	#C49A00
