size	colour	x	y	clickSelects	key	fill
2.80498447189992	#00C094	0.732825873204147	0.493160648761317	United Arab Emirates	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.267741136922951	0.807770805740713	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.743790982585608	0.360064702433941	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.703183632652228	0.226751633845018	Armenia	Armenia	#C49A00
3.39427400463467	#FB61D7	0.264713409253659	0.735577653776842	Angola	Angola	#FB61D7
4.66983145535444	#53B400	0.730022365357232	0.286894500293115	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.784077584162906	0.112871007664416	Austria	Austria	#C49A00
3.9718012070186	#F8766D	0.80975265399313	0.156078337711966	Australia	Australia	#F8766D
2	#53B400	0.767817466670958	0.205147968821243	Aruba	Aruba	#53B400
3.39427400463467	#C49A00	0.648806525389685	0.268113424669431	Azerbaijan	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.744002281265678	0.162266322166012	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.774425490859945	0.149347547604056	Barbados	Barbados	#53B400
6.82990683139955	#A58AFF	0.522315002780136	0.531699850185639	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.792005085001545	0.120470286818508	Belgium	Belgium	#C49A00
3.39427400463467	#FB61D7	0.377489519338446	0.712779816314567	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.745245751195881	0.16932279566624	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.745385603559669	0.414562390081855	Bahrain	Bahrain	#00C094
3.13841995766062	#FB61D7	0.376843082189524	0.657305078489698	Burundi	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.360900672784878	0.706917515252839	Benin	Benin	#FB61D7
2	#F8766D	0.757830943802419	0.360933191480122	Brunei Darussalam	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.505796462442059	0.504125322969364	Bolivia	Bolivia	#53B400
7.80482557877496	#53B400	0.637512306913006	0.312406366024708	Brazil	Brazil	#53B400
2	#53B400	0.70587427052076	0.256063139153657	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.40549343505262	0.629079184488786	Bhutan	Bhutan	#A58AFF
2	#FB61D7	0.614260331298849	0.538756323685867	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.742422101568312	0.180178908743513	Belarus	Belarus	#C49A00
2	#53B400	0.745758036484974	0.483715830384089	Belize	Belize	#53B400
4.54558441227157	#00B6EB	0.818622638152949	0.135126039472827	Canada	Canada	#00B6EB
