size	colour	x	y	clickSelects	fill
2	#00C094	0.660236229020561	0.615020778526947	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.789098291247802	0.180431458223495	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.471991228260633	0.675671480412898	Albania	#C49A00
2.80498447189992	#C49A00	0.291779751177888	0.721130719282369	Armenia	#C49A00
3.13841995766062	#FB61D7	0.741874199361661	0.210626267625815	Angola	#FB61D7
4.41495341569977	#53B400	0.29025989534707	0.668890160903565	Argentina	#53B400
3.39427400463467	#C49A00	0.19233775539006	0.719357862551197	Austria	#C49A00
3.8	#F8766D	0.274735653646568	0.734924038694565	Australia	#F8766D
2	#53B400	0.255954578022885	0.709648004141454	Aruba	#53B400
3.13841995766062	#C49A00	0.439531450159585	0.640082474131209	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.254543283322839	0.664244250177181	Bosnia and Herzegovina	#C49A00
2	#53B400	0.273432920077295	0.700336800975228	Barbados	#53B400
6.02492235949962	#A58AFF	0.706917515252839	0.249791390057629	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.192989122174697	0.734802427943446	Belgium	#C49A00
3.13841995766062	#FB61D7	0.676086154113381	0.273252004116676	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.181264520051241	0.731891370588509	Bulgaria	#C49A00
2	#00C094	0.636461341381332	0.635529291602553	Bahrain	#00C094
2.80498447189992	#FB61D7	0.692044640336974	0.310583084408161	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.689981978852292	0.258325044483883	Benin	#FB61D7
2	#F8766D	0.579792431117962	0.679474856654178	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.664252990859153	0.34622453532627	Bolivia	#53B400
6.89652938314476	#53B400	0.484801441691817	0.545929910479666	Brazil	#53B400
2	#53B400	0.333684347656165	0.660981281711192	Bahamas, The	#53B400
2	#A58AFF	0.677823132205745	0.267540479183603	Bhutan	#A58AFF
2	#FB61D7	0.670983780967062	0.484704597794672	Botswana	#FB61D7
3.39427400463467	#C49A00	0.204062357513516	0.72912016559736	Belarus	#C49A00
2	#53B400	0.635918535727468	0.663942503500965	Belize	#53B400
4.27683991532123	#00B6EB	0.185715526412923	0.765478739913481	Canada	#00B6EB
4.27683991532123	#FB61D7	0.630924723711922	0.316176038858891	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.599659118049374	0.293085577523567	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.635050046681286	0.465528102477428	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.173990924289467	0.767059679678042	Switzerland	#C49A00
3.13841995766062	#FB61D7	0.813850229063986	0.323954566527409	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.371355060034305	0.605260755682368	Chile	#53B400
3.39427400463467	#FB61D7	0.631467529365786	0.353658752555678	Cameroon	#FB61D7
16.2416291202938	#F8766D	0.522146470677639	0.622713798636083	China	#F8766D
4.27683991532123	#53B400	0.536259417678094	0.580605315993565	Colombia	#53B400
2.80498447189992	#53B400	0.46710597737586	0.677003878204857	Costa Rica	#53B400
3.39427400463467	#53B400	0.372006426818942	0.720859375293933	Cuba	#53B400
2	#FB61D7	0.703769242460429	0.459707127868346	Cape Verde	#FB61D7
2	#C49A00	0.229791345506655	0.761557933290651	Cyprus	#C49A00
3.60996894379985	#C49A00	0.16932279566624	0.713246922307414	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.161723516512148	0.729130426504487	Germany	#C49A00
2	#00C094	0.749256356254207	0.308552944931649	Djibouti	#00C094
3.13841995766062	#C49A00	0.175076535597195	0.771483270750035	Denmark	#C49A00
3.13841995766062	#53B400	0.602807390841783	0.546982983577646	Dominican Republic	#53B400
3.9718012070186	#00C094	0.756421390885207	0.461829235475391	Algeria	#00C094
3.13841995766062	#53B400	0.62408537247324	0.534414892482985	Ecuador	#53B400
2.80498447189992	#C49A00	0.18994941051306	0.719955655399672	Estonia	#C49A00
5.01197609552267	#00C094	0.587934515925918	0.421523632218231	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.666424213474607	0.308088923909406	Eritrea	#FB61D7
4.90241278938748	#C49A00	0.263662418307749	0.743680012775209	Spain	#C49A00
4.66983145535444	#FB61D7	0.694215862952428	0.300927190769227	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.138165751134464	0.718552191325027	Finland	#C49A00
2	#F8766D	0.43062943743622	0.566311112300194	Fiji	#F8766D
2	#F8766D	0.705071976029702	0.594727364467384	Micronesia, Fed. Sts.	#F8766D
5.50884596413123	#C49A00	0.221432138437154	0.747997194439971	France	#C49A00
2	#FB61D7	0.472316911652952	0.367080019076166	Gabon	#FB61D7
5.68890227574546	#C49A00	0.214701348329244	0.753697698398725	United Kingdom	#C49A00
2	#53B400	0.448433462882949	0.62818704250368	Grenada	#53B400
2.80498447189992	#C49A00	0.234242351868337	0.678650183748145	Georgia	#C49A00
3.39427400463467	#FB61D7	0.706266148468202	0.39644103476612	Ghana	#FB61D7
2	#FB61D7	0.619960049503876	0.238553036519747	Gambia, The	#FB61D7
3.13841995766062	#FB61D7	0.697147013483292	0.162935091439694	Guinea	#FB61D7
2	#FB61D7	0.570021929348416	0.25156728705758	Equatorial Guinea	#FB61D7
3.39427400463467	#C49A00	0.202433940551925	0.748835928589103	Greece	#C49A00
3.13841995766062	#53B400	0.628427817704149	0.449861597464385	Guatemala	#53B400
2	#F8766D	0.414453828951082	0.660245536666916	Guam	#F8766D
2	#FB61D7	0.657739323012788	0.211296646891364	Guinea-Bissau	#FB61D7
2	#53B400	0.531916972447185	0.508732982048012	Guyana	#53B400
2.80498447189992	#F8766D	0.328799096771392	0.741004576250569	Hong Kong SAR, China	#F8766D
2.80498447189992	#53B400	0.734383481338342	0.454045387336513	Honduras	#53B400
3.13841995766062	#C49A00	0.168997112273921	0.704903284679786	Croatia	#C49A00
3.13841995766062	#53B400	0.571324662917689	0.366826156633203	Haiti	#53B400
3.60996894379985	#C49A00	0.161180710858284	0.703514261881837	Hungary	#C49A00
7.33966291070888	#F8766D	0.540927546301322	0.445092555852492	Indonesia	#F8766D
2.80498447189992	#C49A00	0.384816640250125	0.735127736702691	Ireland	#C49A00
2.80498447189992	#00C094	0.362995852964804	0.7450633350692	Israel	#00C094
13.6930748736164	#A58AFF	0.540601862909004	0.403847889576526	India	#A58AFF
3.60996894379985	#00C094	0.746650889115661	0.537101349981946	Iraq	#00C094
4.66983145535444	#00C094	0.644277742796969	0.436951476132199	Iran, Islamic Rep.	#00C094
2	#C49A00	0.265399396400113	0.773911685436464	Iceland	#C49A00
5.6	#C49A00	0.215027031721562	0.746431456019301	Italy	#C49A00
2	#C49A00	0.172471068458649	0.746885976201612	Channel Islands	#C49A00
2.80498447189992	#53B400	0.529202944177867	0.694247522646488	Jamaica	#53B400
2.80498447189992	#00C094	0.808313611394576	0.587919442606244	Jordan	#00C094
7.02712641575682	#F8766D	0.187778187897605	0.76319853832998	Japan	#F8766D
3.60996894379985	#FB61D7	0.827311809279805	0.45050081397496	Kenya	#FB61D7
2.80498447189992	#C49A00	0.476007990099225	0.570728242801033	Kyrgyz Republic	#C49A00
3.39427400463467	#F8766D	0.577186963979417	0.285238643807544	Cambodia	#F8766D
2	#FB61D7	0.719727728684022	0.378543732537219	Comoros	#FB61D7
3.9718012070186	#F8766D	0.379605705973033	0.599240263434729	Korea, Dem. Rep.	#F8766D
4.78854800926934	#F8766D	0.446153679136722	0.600540358370923	Korea, Rep.	#F8766D
2	#00C094	0.726567079922704	0.675465882236785	Kuwait	#00C094
3.8	#C49A00	0.332055930694574	0.601177674713512	Kazakhstan	#C49A00
2.80498447189992	#F8766D	0.602373146318692	0.348199949964777	Lao PDR	#F8766D
2.80498447189992	#00C094	0.491315109538181	0.64117963112647	Lebanon	#00C094
2	#53B400	0.599550556918601	0.626772937488311	St. Lucia	#53B400
3.8	#A58AFF	0.410111383720173	0.614038391678055	Sri Lanka	#A58AFF
2.80498447189992	#FB61D7	0.684553922313655	0.277097184053653	Liberia	#FB61D7
2	#FB61D7	0.583700631825781	0.393720374243405	Lesotho	#FB61D7
2.80498447189992	#C49A00	0.211661636667608	0.745317957579359	Lithuania	#C49A00
2	#C49A00	0.161723516512148	0.717934256695898	Luxembourg	#C49A00
2.80498447189992	#C49A00	0.170408406973967	0.720843793916446	Latvia	#C49A00
2.80498447189992	#00C094	0.776830883470482	0.438199506465569	Libya	#00C094
3.9718012070186	#00C094	0.712779816314567	0.43785937639603	Morocco	#00C094
2.80498447189992	#C49A00	0.2312026402067	0.639091726543177	Moldova	#C49A00
2	#C49A00	0.211118831013744	0.711440622619683	Montenegro	#C49A00
3.39427400463467	#FB61D7	0.748496428338797	0.317763439194605	Madagascar	#FB61D7
2.80498447189992	#C49A00	0.276581192869705	0.668687983029827	Macedonia, FYR	#C49A00
3.13841995766062	#FB61D7	0.703769242460429	0.173493184838498	Mali	#FB61D7
4.54558441227157	#F8766D	0.605955663634192	0.416867460584721	Myanmar	#F8766D
2	#F8766D	0.772488438239573	0.503153328773184	Mongolia	#F8766D
2	#F8766D	0.168237184358512	0.718923484149541	Macao SAR, China	#F8766D
2	#FB61D7	0.688679245283019	0.368917481518871	Mauritania	#FB61D7
2	#00C094	0.176922074820331	0.729258877860357	Malta	#00C094
2	#FB61D7	0.359413335649304	0.6132167590408	Mauritius	#FB61D7
2	#A58AFF	0.735034848122978	0.327616190236915	Maldives	#A58AFF
3.13841995766062	#FB61D7	0.751210456608116	0.266268886767203	Malawi	#FB61D7
5.6	#53B400	0.67445773715179	0.590474408480557	Mexico	#53B400
3.60996894379985	#F8766D	0.46591180493736	0.629942037655782	Malaysia	#F8766D
3.60996894379985	#FB61D7	0.668269752697744	0.245850821687742	Mozambique	#FB61D7
2	#FB61D7	0.660779034674425	0.454385517406053	Namibia	#FB61D7
2	#F8766D	0.406606410067959	0.616657583230303	New Caledonia	#F8766D
3.13841995766062	#FB61D7	0.763152180993117	0.225393613147764	Niger	#FB61D7
5.68890227574546	#FB61D7	0.661321840328289	0.294170953477313	Nigeria	#FB61D7
2.80498447189992	#53B400	0.697472696875611	0.472788644352893	Nicaragua	#53B400
3.8	#C49A00	0.209707536313698	0.777636014689516	Netherlands	#C49A00
2.80498447189992	#C49A00	0.224471850098791	0.783397324023828	Norway	#C49A00
3.60996894379985	#A58AFF	0.61062379225742	0.300309636173695	Nepal	#A58AFF
2.80498447189992	#F8766D	0.300030397116616	0.745907009655095	New Zealand	#F8766D
2	#00C094	0.751210456608116	0.429920474549472	Oman	#00C094
2.80498447189992	#53B400	0.514981436046638	0.652101036644246	Panama	#53B400
3.8	#53B400	0.625496667173285	0.47152731284362	Peru	#53B400
2	#F8766D	0.550915170332414	0.571458287341351	French Polynesia	#F8766D
2.80498447189992	#F8766D	0.619525804980785	0.355660389512396	Papua New Guinea	#F8766D
5.01197609552267	#F8766D	0.621154221942376	0.578155619425691	Philippines	#F8766D
5.8605699061149	#A58AFF	0.670006730790108	0.465892174663593	Pakistan	#A58AFF
4.78854800926934	#C49A00	0.197548689667152	0.712236032938728	Poland	#C49A00
2.80498447189992	#53B400	0.286351694639251	0.748303121485759	Puerto Rico	#53B400
3.39427400463467	#C49A00	0.257148750461385	0.66796211885908	Portugal	#C49A00
2.80498447189992	#53B400	0.560034305317324	0.649217721741909	Paraguay	#53B400
2	#00C094	0.698666869314111	0.667967059295844	Qatar	#00C094
4.27683991532123	#C49A00	0.243144364591702	0.694971106615651	Romania	#C49A00
7.63489130329947	#C49A00	0.173665240897149	0.692983530902034	Russian Federation	#C49A00
2.80498447189992	#FB61D7	0.839470655926352	0.318895179247216	Rwanda	#FB61D7
3.13841995766062	#00C094	0.744588227630979	0.459638341787244	Saudi Arabia	#00C094
2	#F8766D	0.717556506068567	0.483103896283055	Solomon Islands	#F8766D
3.60996894379985	#FB61D7	0.670440975313199	0.337382293619049	Sudan	#FB61D7
3.39427400463467	#C49A00	0.168020062096967	0.790325336501699	Sweden	#C49A00
2.80498447189992	#F8766D	0.283094860716069	0.69739952130208	Singapore	#F8766D
2.80498447189992	#C49A00	0.196028833836333	0.700112961186447	Slovenia	#C49A00
3.13841995766062	#C49A00	0.217089693206244	0.719968196508382	Slovak Republic	#C49A00
2.80498447189992	#FB61D7	0.585980415572009	0.184452593716001	Sierra Leone	#FB61D7
3.13841995766062	#FB61D7	0.758266930108344	0.268840194086197	Senegal	#FB61D7
