size	colour	x	y	clickSelects	key	fill
2.80498447189992	#00C094	0.803414833691788	0.19114358295156	United Arab Emirates	United Arab Emirates	#00C094
4.41495341569977	#A58AFF	0.349797611207616	0.728412619145841	Afghanistan	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.809571758000838	0.153798553965738	Albania	Albania	#C49A00
2.80498447189992	#C49A00	0.759045911212828	0.139468484703737	Armenia	Armenia	#C49A00
3.9718012070186	#FB61D7	0.375546027522109	0.64710033219706	Angola	Angola	#FB61D7
5.01197609552267	#53B400	0.789105048620929	0.204062357513516	Argentina	Argentina	#53B400
3.39427400463467	#C49A00	0.861323213139982	0.107442951125779	Austria	Austria	#C49A00
4.12978872191586	#F8766D	0.881731017312317	0.145222224634692	Australia	Australia	#F8766D
2	#53B400	0.781971437966946	0.147284886119374	Aruba	Aruba	#53B400
3.39427400463467	#C49A00	0.694239541940945	0.176216427470309	Azerbaijan	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.790882085721671	0.0877933864559133	Bosnia and Herzegovina	Bosnia and Herzegovina	#C49A00
2	#53B400	0.808674498677731	0.116127841587598	Barbados	Barbados	#53B400
7.86037541459589	#A58AFF	0.664232469135666	0.246292637384111	Bangladesh	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.856610796534079	0.1400112903576	Belgium	Belgium	#C49A00
3.8	#FB61D7	0.436601845222728	0.612795014872875	Burkina Faso	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.758220098206002	0.093330004125323	Bulgaria	Bulgaria	#C49A00
2	#00C094	0.784834991122226	0.237824869183837	Bahrain	Bahrain	#00C094
3.39427400463467	#FB61D7	0.365833508877185	0.515632802831274	Burundi	Burundi	#FB61D7
3.39427400463467	#FB61D7	0.461948566024928	0.572301713094644	Benin	Benin	#FB61D7
2	#F8766D	0.828324135823552	0.19353192782856	Brunei Darussalam	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.630544390907422	0.367012614803396	Bolivia	Bolivia	#53B400
8.63807200925088	#53B400	0.737938845221551	0.185172720759059	Brazil	Brazil	#53B400
2	#53B400	0.767481897004587	0.154992726404238	Bahamas, The	Bahamas, The	#53B400
2	#A58AFF	0.630216041879398	0.28472327767766	Bhutan	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.40256071578264	0.287654428208524	Botswana	Botswana	#FB61D7
3.60996894379985	#C49A00	0.702013129172698	0.0835595023557765	Belarus	Belarus	#C49A00
2	#53B400	0.784654095129934	0.301658814078207	Belize	Belize	#53B400
4.78854800926934	#00B6EB	0.876296536871638	0.11938467551078	Canada	Canada	#00B6EB
5.6	#FB61D7	0.35658843155688	0.662298890505243	Congo, Dem. Rep.	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.312323258249969	0.515089997177411	Central African Republic	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.481014851598971	0.473076839568361	Congo, Rep.	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.891041840444947	0.107442951125779	Switzerland	Switzerland	#C49A00
