size	colour	x	y	clickSelects	fill
2.80498447189992	#00C094	0.240430336322383	0.790200685481801	United Arab Emirates	#00C094
4.27683991532123	#A58AFF	0.792463686301756	0.333307193355736	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.196571639490197	0.784323845933924	Albania	#C49A00
2.80498447189992	#C49A00	0.136537334172873	0.733695390074656	Armenia	#C49A00
3.8	#FB61D7	0.694324424083201	0.331937172237649	Angola	#FB61D7
5.01197609552267	#53B400	0.222192066352563	0.776209748599035	Argentina	#53B400
3.39427400463467	#C49A00	0.100929283279415	0.843347623990047	Austria	#C49A00
4.12978872191586	#F8766D	0.143919491065419	0.862159287053932	Australia	#F8766D
2	#53B400	0.156729704496602	0.776242811521996	Aruba	#53B400
3.39427400463467	#C49A00	0.170408406973967	0.667751580246203	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.106574462079597	0.785405041518101	Bosnia and Herzegovina	#C49A00
2	#53B400	0.122424387172417	0.802546836955668	Barbados	#53B400
7.63489130329947	#A58AFF	0.292105434570206	0.636170028247517	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.134583233818963	0.83859720402442	Belgium	#C49A00
3.60996894379985	#FB61D7	0.632770262935059	0.409787434667949	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.0900731702021408	0.744196858467469	Bulgaria	#C49A00
2	#00C094	0.248572421130339	0.77742661617743	Bahrain	#00C094
3.13841995766062	#FB61D7	0.579900992248735	0.344404174395441	Burundi	#FB61D7
3.39427400463467	#FB61D7	0.600961851618646	0.446622571115021	Benin	#FB61D7
2	#00B6EB	0.142182512973055	0.840824200904306	Bermuda	#00B6EB
2	#F8766D	0.213941420413835	0.81538703210596	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.402729226827627	0.608643054697894	Bolivia	#53B400
8.48999229583518	#53B400	0.209924658575244	0.720432977597817	Brazil	#53B400
2	#53B400	0.178116247258831	0.743649610087429	Bahamas, The	#53B400
2	#A58AFF	0.352356862149076	0.583877025232292	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.323913845886619	0.41857837183954	Botswana	#FB61D7
3.60996894379985	#C49A00	0.0955012267407777	0.701329068697647	Belarus	#C49A00
2	#53B400	0.343454849425712	0.773298311210501	Belize	#53B400
4.66983145535444	#00B6EB	0.115042230279871	0.862197290413657	Canada	#00B6EB
5.31903600462544	#FB61D7	0.703552120198884	0.338901667940856	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.544510063616823	0.307917528757047	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.488709642399635	0.471249128250432	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.116127841587598	0.869113901883611	Switzerland	#C49A00
