size	colour	x	y	clickSelects	fill
2.80498447189992	#00C094	0.19114358295156	0.803414833691788	United Arab Emirates	#00C094
4.41495341569977	#A58AFF	0.728412619145841	0.349797611207616	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.153798553965738	0.809571758000838	Albania	#C49A00
2.80498447189992	#C49A00	0.139468484703737	0.759045911212828	Armenia	#C49A00
3.9718012070186	#FB61D7	0.64710033219706	0.375546027522109	Angola	#FB61D7
5.01197609552267	#53B400	0.204062357513516	0.789105048620929	Argentina	#53B400
3.39427400463467	#C49A00	0.107442951125779	0.861323213139982	Austria	#C49A00
4.12978872191586	#F8766D	0.145222224634692	0.881731017312317	Australia	#F8766D
2	#53B400	0.147284886119374	0.781971437966946	Aruba	#53B400
3.39427400463467	#C49A00	0.176216427470309	0.694239541940945	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.0877933864559133	0.790882085721671	Bosnia and Herzegovina	#C49A00
2	#53B400	0.116127841587598	0.808674498677731	Barbados	#53B400
7.86037541459589	#A58AFF	0.246292637384111	0.664232469135666	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.1400112903576	0.856610796534079	Belgium	#C49A00
3.8	#FB61D7	0.612795014872875	0.436601845222728	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.093330004125323	0.758220098206002	Bulgaria	#C49A00
2	#00C094	0.237824869183837	0.784834991122226	Bahrain	#00C094
3.39427400463467	#FB61D7	0.515632802831274	0.365833508877185	Burundi	#FB61D7
3.39427400463467	#FB61D7	0.572301713094644	0.461948566024928	Benin	#FB61D7
2	#F8766D	0.19353192782856	0.828324135823552	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.367012614803396	0.630544390907422	Bolivia	#53B400
8.63807200925088	#53B400	0.185172720759059	0.737938845221551	Brazil	#53B400
2	#53B400	0.154992726404238	0.767481897004587	Bahamas, The	#53B400
2	#A58AFF	0.28472327767766	0.630216041879398	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.287654428208524	0.40256071578264	Botswana	#FB61D7
3.60996894379985	#C49A00	0.0835595023557765	0.702013129172698	Belarus	#C49A00
2	#53B400	0.301658814078207	0.784654095129934	Belize	#53B400
4.78854800926934	#00B6EB	0.11938467551078	0.876296536871638	Canada	#00B6EB
5.6	#FB61D7	0.662298890505243	0.35658843155688	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.515089997177411	0.312323258249969	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.473076839568361	0.481014851598971	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.107442951125779	0.891041840444947	Switzerland	#C49A00
3.9718012070186	#FB61D7	0.488709642399635	0.423968008315742	Cote d'Ivoire	#FB61D7
3.9718012070186	#53B400	0.166065961743057	0.844325450435772	Chile	#53B400
4.12978872191586	#FB61D7	0.479807629676271	0.396910376258724	Cameroon	#FB61D7
19.6730303004324	#F8766D	0.135668845126691	0.748854550235368	China	#F8766D
5.2199378875997	#53B400	0.226643072714245	0.750014412774176	Colombia	#53B400
3.13841995766062	#53B400	0.184955598497514	0.849604877168771	Costa Rica	#53B400
3.60996894379985	#53B400	0.12611546561869	0.833177164860437	Cuba	#53B400
2	#FB61D7	0.283420544108387	0.743485815607015	Cape Verde	#FB61D7
2	#C49A00	0.121555898126235	0.849942727036727	Cyprus	#C49A00
3.60996894379985	#C49A00	0.0868163362789587	0.807434449049903	Czech Republic	#C49A00
6.48196385527594	#C49A00	0.100929283279415	0.853532524396353	Germany	#C49A00
2	#00C094	0.423247280543674	0.487035723880205	Djibouti	#00C094
3.13841995766062	#C49A00	0.146524958203965	0.835024888210268	Denmark	#C49A00
3.39427400463467	#53B400	0.255194650107475	0.747306673393768	Dominican Republic	#53B400
4.78854800926934	#00C094	0.220997893914063	0.739545627270725	Algeria	#00C094
3.8	#53B400	0.25063508261502	0.788650528438617	Ecuador	#53B400
2	#C49A00	0.112871007664416	0.748035197799697	Estonia	#C49A00
6.1046315303569	#00C094	0.284397594285342	0.735945949037571	Egypt, Arab Rep.	#00C094
3.13841995766062	#FB61D7	0.499674316607682	0.533836861381568	Eritrea	#FB61D7
5.2199378875997	#C49A00	0.0965868380485051	0.872078163942162	Spain	#C49A00
6.25957744383172	#FB61D7	0.528008771739366	0.474751897916288	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.148696180819419	0.854064571432503	Finland	#C49A00
2	#F8766D	0.268873352584841	0.692423741413284	Fiji	#F8766D
2	#F8766D	0.378194411272988	0.683259611249193	Micronesia, Fed. Sts.	#F8766D
5.8605699061149	#C49A00	0.161723516512148	0.876638567109164	France	#C49A00
2	#FB61D7	0.346385999956576	0.557506873952699	Gabon	#FB61D7
5.77571185341255	#C49A00	0.145439346896237	0.854558615108927	United Kingdom	#C49A00
2	#53B400	0.211010269882971	0.789085666907468	Grenada	#53B400
3.13841995766062	#C49A00	0.124161365264781	0.756411518316688	Georgia	#C49A00
4.27683991532123	#FB61D7	0.440399939205767	0.568644518587311	Ghana	#FB61D7
2.80498447189992	#FB61D7	0.534522439585731	0.505668391119786	Gambia, The	#FB61D7
3.39427400463467	#FB61D7	0.571867468571553	0.415516061112899	Guinea	#FB61D7
2	#FB61D7	0.557645960440324	0.393748496729602	Equatorial Guinea	#FB61D7
3.60996894379985	#C49A00	0.0944156154330504	0.85911901827593	Greece	#C49A00
3.8	#53B400	0.437251666413357	0.708428096294282	Guatemala	#53B400
2	#F8766D	0.24347004798402	0.79500202994946	Guam	#F8766D
2.80498447189992	#FB61D7	0.55471480990946	0.342350472835901	Guinea-Bissau	#FB61D7
2	#53B400	0.213941420413835	0.667278818451224	Guyana	#53B400
3.39427400463467	#F8766D	0.053922313654819	0.901834794606853	Hong Kong SAR, China	#F8766D
3.39427400463467	#53B400	0.342152115856439	0.737163956716758	Honduras	#53B400
3.13841995766062	#C49A00	0.0998436719716873	0.804291571200644	Croatia	#C49A00
3.39427400463467	#53B400	0.371355060034305	0.55448826708974	Haiti	#53B400
3.60996894379985	#C49A00	0.0922443928175956	0.759550215796378	Hungary	#C49A00
9.28944442327397	#F8766D	0.204930846559698	0.668281727114367	Indonesia	#F8766D
3.13841995766062	#C49A00	0.163894739127603	0.846023060514689	Ireland	#C49A00
3.39427400463467	#00C094	0.268113424669431	0.876372543591089	Israel	#00C094
18.3592175852025	#A58AFF	0.265833640923204	0.609509911333221	India	#A58AFF
4.54558441227157	#00C094	0.501302733569273	0.702366560418141	Iraq	#00C094
6.1046315303569	#00C094	0.156078337711966	0.734209955565331	Iran, Islamic Rep.	#00C094
2	#C49A00	0.174750852204877	0.889635716135122	Iceland	#C49A00
5.77571185341255	#C49A00	0.0976724493562325	0.885455346565369	Italy	#C49A00
2	#C49A00	0.106248778687279	0.852125640019332	Channel Islands	#C49A00
2.80498447189992	#53B400	0.224580411229563	0.737263525519237	Jamaica	#53B400
3.13841995766062	#00C094	0.346856431519639	0.757722254193605	Jordan	#00C094
7.57709601853868	#F8766D	0.093330004125323	0.905726338642694	Japan	#F8766D
4.90241278938748	#FB61D7	0.489469570315044	0.445354018967401	Kenya	#FB61D7
3.13841995766062	#C49A00	0.23554508543761	0.689510023823167	Kyrgyz Republic	#C49A00
3.8	#F8766D	0.29937903033198	0.553562125213242	Cambodia	#F8766D
2	#FB61D7	0.523666326508457	0.542958047749169	Comoros	#FB61D7
4.41495341569977	#F8766D	0.175402218989513	0.68564128180316	Korea, Dem. Rep.	#F8766D
5.41525987298185	#F8766D	0.079217057124867	0.840539175706368	Korea, Rep.	#F8766D
2.80498447189992	#C49A00	0.228271489675836	0.693975418590856	Kosovo	#C49A00
2.80498447189992	#00C094	0.197982934190243	0.781267615744838	Kuwait	#00C094
3.9718012070186	#C49A00	0.193206244436242	0.654204902638623	Kazakhstan	#C49A00
3.13841995766062	#F8766D	0.328907657902165	0.622076862327091	Lao PDR	#F8766D
2.80498447189992	#00C094	0.170082723581649	0.738638107040492	Lebanon	#00C094
2	#53B400	0.177573441604968	0.768807834225393	St. Lucia	#53B400
4.12978872191586	#A58AFF	0.20384523525197	0.775386595827391	Sri Lanka	#A58AFF
2.80498447189992	#FB61D7	0.563182578109734	0.419480191565815	Liberia	#FB61D7
2.80498447189992	#FB61D7	0.350077078402849	0.314345417020937	Lesotho	#FB61D7
2.80498447189992	#C49A00	0.0900731702021408	0.748833268353922	Lithuania	#C49A00
2	#C49A00	0.133497622511236	0.860411132506581	Luxembourg	#C49A00
2.80498447189992	#C49A00	0.0879019475866861	0.749859359066498	Latvia	#C49A00
3.13841995766062	#00C094	0.269524719369477	0.771367360502873	Libya	#00C094
4.66983145535444	#00C094	0.220563649390972	0.719834804715746	Morocco	#00C094
2.80498447189992	#C49A00	0.115042230279871	0.681295597618604	Moldova	#C49A00
2	#C49A00	0.143810929934646	0.782574931319379	Montenegro	#C49A00
4.12978872191586	#FB61D7	0.510638990815728	0.614207126595234	Madagascar	#FB61D7
2.80498447189992	#C49A00	0.118407625333825	0.774015814642109	Macedonia, FYR	#C49A00
3.60996894379985	#FB61D7	0.675000542805654	0.384176970549259	Mali	#FB61D7
5.50884596413123	#F8766D	0.190057971643833	0.603782044955467	Myanmar	#F8766D
2.80498447189992	#F8766D	0.192554877651606	0.647864422102101	Mongolia	#F8766D
2	#F8766D	0.0465401567622728	0.86425479230917	Macao SAR, China	#F8766D
2.80498447189992	#FB61D7	0.489903814838135	0.518428019147461	Mauritania	#FB61D7
2	#00C094	0.105271728510324	0.851556349690652	Malta	#00C094
2	#FB61D7	0.156295459973511	0.753753436659781	Mauritius	#FB61D7
2	#A58AFF	0.198200056451788	0.776601943271397	Maldives	#A58AFF
3.8	#FB61D7	0.606064224764965	0.376468369062635	Malawi	#FB61D7
7.15441558277949	#53B400	0.225448900275745	0.800080798943112	Mexico	#53B400
4.41495341569977	#F8766D	0.265725079792431	0.762242373799299	Malaysia	#F8766D
4.27683991532123	#FB61D7	0.539733373862822	0.372677533930065	Mozambique	#FB61D7
2.80498447189992	#FB61D7	0.352248301018303	0.529020695603616	Namibia	#FB61D7
2	#F8766D	0.18994941051306	0.804204163473277	New Caledonia	#F8766D
3.8	#FB61D7	0.750233406431161	0.422911134881791	Niger	#FB61D7
7.74873899216167	#FB61D7	0.575992791540917	0.382852173429245	Nigeria	#FB61D7
3.13841995766062	#53B400	0.268547669192522	0.742270468163009	Nicaragua	#53B400
3.9718012070186	#C49A00	0.1400112903576	0.859993095549605	Netherlands	#C49A00
3.13841995766062	#C49A00	0.151953014742602	0.871622123625463	Norway	#C49A00
4.41495341569977	#A58AFF	0.331078880517619	0.637239062756582	Nepal	#A58AFF
3.13841995766062	#F8766D	0.170408406973967	0.86706172045846	New Zealand	#F8766D
2.80498447189992	#00C094	0.256823067069067	0.778347437583567	Oman	#00C094
2.80498447189992	#53B400	0.24227587554552	0.795472891576453	Panama	#53B400
4.54558441227157	#53B400	0.249766593568839	0.751446379368615	Peru	#53B400
2	#F8766D	0.201022645851879	0.776280434848124	French Polynesia	#F8766D
3.13841995766062	#F8766D	0.41792778513581	0.565464777479119	Papua New Guinea	#F8766D
6.48196385527594	#F8766D	0.34063226002562	0.676426227137037	Philippines	#F8766D
8.13057909173351	#A58AFF	0.373851966042078	0.623556333121186	Pakistan	#A58AFF
5.01197609552267	#C49A00	0.0868163362789587	0.79379124290862	Poland	#C49A00
2.80498447189992	#53B400	0.146763792691665	0.845669629269246	Puerto Rico	#53B400
2.80498447189992	#00C094	0.485887052999544	0.742984171258645	West Bank and Gaza	#00C094
3.60996894379985	#C49A00	0.105271728510324	0.837799133470194	Portugal	#C49A00
3.13841995766062	#53B400	0.316748811255618	0.734460777739518	Paraguay	#53B400
2	#00C094	0.258451484030658	0.828339337167443	Qatar	#00C094
4.27683991532123	#C49A00	0.093330004125323	0.743119577229345	Romania	#C49A00
3.39427400463467	#C49A00	0.12372712074169	0.758524125083803	Serbia	#C49A00
7.91540362105579	#C49A00	0.0976724493562325	0.646934859923226	Russian Federation	#C49A00
3.39427400463467	#FB61D7	0.554280565386369	0.428409080933208	Rwanda	#FB61D7
4.41495341569977	#00C094	0.317183055778709	0.755909493934721	Saudi Arabia	#00C094
2	#F8766D	0.446262240267495	0.641143527934732	Solomon Islands	#F8766D
2	#FB61D7	0.170408406973967	0.758942162040778	Seychelles	#FB61D7
4.66983145535444	#FB61D7	0.493160648761317	0.549450921758189	Sudan	#FB61D7
