x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.0519583754877876	0.0820009136592051	1950	9	0.0454545454545455	0.0820009136592051	0.0454545454545452	0.0584622055210301
0.0664113311172138	0.0545911375057104	1951	9	0.0454545454545455	0.0545911375057104	0.0599075010839714	0.0729151611504563
0.08086428674664	0.0637277295568753	1952	9	0.0454545454545455	0.0637277295568753	0.0743604567133976	0.0873681167798825
0.0953172423760662	0.1094106898127	1953	9	0.0454545454545455	0.1094106898127	0.0888134123428238	0.101821072409309
0.109770198005492	0.0591594335312928	1954	9	0.0454545454545455	0.0591594335312928	0.10326636797225	0.116274028038735
0.124223153634919	0.0500228414801279	1955	9	0.0454545454545455	0.0500228414801279	0.117719323601676	0.130726983668161
0.138676109264345	0.0545911375057104	1956	9	0.0454545454545455	0.0545911375057104	0.132172279231102	0.145179939297587
0.153129064893771	0.09113750571037	1957	9	0.0454545454545455	0.09113750571037	0.146625234860529	0.159632894927013
0.167582020523197	0.0682960255824578	1958	9	0.0454545454545455	0.0682960255824578	0.161078190489955	0.17408585055644
0.182034976152623	0.0728643216080402	1959	9	0.0454545454545455	0.0728643216080402	0.175531146119381	0.188538806185866
0.19648793178205	0.0682960255824578	1960	9	0.0454545454545455	0.0682960255824578	0.189984101748807	0.202991761815292
0.210940887411476	0.1094106898127	1961	9	0.0454545454545455	0.1094106898127	0.204437057378233	0.217444717444718
0.225393843040902	0.0545911375057104	1962	9	0.0454545454545455	0.0545911375057104	0.21889001300766	0.231897673074145
0.239846798670328	0.0637277295568753	1963	9	0.0454545454545455	0.0637277295568753	0.233342968637086	0.246350628703571
0.254299754299754	0.0728643216080402	1964	9	0.0454545454545455	0.0728643216080402	0.247795924266512	0.260803584332997
0.268752709929181	0.0865692096847876	1965	9	0.0454545454545455	0.0865692096847876	0.262248879895938	0.275256539962423
0.283205665558607	0.0728643216080402	1966	9	0.0454545454545455	0.0728643216080402	0.276701835525364	0.289709495591849
